ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
-0.0051269531,0.0917968750,-0.9833984375,1.9007634162,-10.2977094650,-9.8854961395,60.8389511108,14.3648920059,-9.8854961395,0.2974162101,12.9819078445,13.6776361465
-0.0327148437,-0.0366210937,-1.0148925781,10.1679391860,-7.6717557907,-24.3511447906,61.3473472595,13.9813041687,-24.3511447906,1.8450780868,13.1791896820,13.0650691986
-0.0515136718,-0.0573730468,-1.0036621093,-3.3435113430,22.7862586975,-42.0305328369,61.1801719665,15.1206169128,-42.0305328369,2.9333882331,12.6864271163,13.9789628982
0.0305175781,0.0712890625,-1.0053710937,12.4274806976,4.4122138023,-21.6106872558,61.8015441894,15.3412275314,-21.6106872558,-1.7343013286,13.1227264404,13.8808965682
-0.0065917968,0.0195312500,-1.0305175781,-4.2671756744,5.1145038604,-30.2977104187,61.5881843566,15.5969524383,-30.2977104187,0.3664267301,12.6728954315,13.8612184524
-0.0368652343,-0.1281738281,-1.4448242187,-6.1755723953,24.8396949768,-64.0152664184,61.2794075012,16.8389377593,-64.0152664184,1.4558911323,12.0154762268,14.8302564620
0.0429687500,0.0434570312,-1.0329589843,22.3282451629,17.2671756744,-55.6335868835,62.3958206176,17.7022972106,-55.6335868835,-2.3798983097,12.9173908233,15.3321447372
-0.0930175781,0.0383300781,-0.8747558593,42.2213745117,36.2671737670,-61.6793899536,64.5068893432,19.5156555175,-61.6793899536,6.0639901161,14.7777900695,16.9238758087
0.0458984375,-0.0075683593,-0.9926757812,5.0152673721,10.8473281860,-28.5038166046,64.7576522827,20.0580215454,-28.5038166046,-2.6472277641,14.7192554473,17.0639724731
0.1496582031,0.0051269531,-0.8317871093,-28.6793899536,95.6564865112,-17.7404575347,63.3236846923,24.8408470153,-17.7404575347,-10.1995496749,13.0265321731,21.2058715820
0.2583007812,0.0422363281,-1.3603515625,-18.0152664184,129.2442779541,-25.1221370697,62.4229202270,31.3030605316,-25.1221370697,-10.7461614608,11.9181966781,26.8997993469
0.0502929687,0.2917480468,-0.9138183593,-24.1755733489,55.3435096740,5.8549618721,61.2141418457,34.0702362060,5.8549618721,-3.0012063980,10.8488550186,29.0136127471
0.2836914062,0.0788574218,-0.9243164062,-0.7099236965,15.9847326278,-40.5801544189,61.1786460876,34.8694725036,-40.5801544189,-17.0041217803,10.6903467178,28.8765106201
0.2075195312,0.0554199218,-0.9709472656,2.9541983604,1.8931298255,-56.5496177673,61.3263549804,34.9641304016,-56.5496177673,-12.0452222824,10.6851921081,28.1508407592
0.3032226562,0.0583496093,-0.9628906250,18.2061061859,-6.9389314651,-30.4198474884,62.2366600036,34.6171836853,-30.4198474884,-17.4496078491,11.4297475814,26.8988246917
0.1840820312,-0.0605468750,-0.9506835937,2.5725190639,-15.3129768371,8.5114507675,62.3652877807,33.8515357971,8.5114507675,-10.9370145797,11.2556495666,25.3917713165
0.1977539062,0.0444335937,-1.0317382812,-0.9465648651,-3.4045801162,-35.2137413024,62.3179588317,33.6813049316,-35.2137413024,-10.8405122756,11.0325956344,24.5003013610
0.2375488281,0.1093750000,-0.9719238281,0.6183205604,-9.6946563720,-5.4885497093,62.3488731384,33.1965713500,-5.4885497093,-13.6515417098,10.9670143127,23.2622261047
0.2387695312,0.0756835937,-1.0197753906,-9.8625955581,-12.0763359069,-2.0076336860,61.8557434082,32.5927543640,-2.0076336860,-13.1429233551,10.3470687866,21.9423828125
0.2404785156,0.0390625000,-1.0651855468,-1.8244275093,0.9007633209,19.6106872558,61.7645225524,32.6377906799,19.6106872558,-12.7136707305,10.0917043685,21.2933998107
0.2001953125,0.1186523437,-0.9877929687,1.2671755552,0.1450381755,-15.8167934417,61.8278808593,32.6450424194,-15.8167934417,-11.3772850036,10.0862464904,20.6470947265
0.2128906250,0.0886230468,-0.9516601562,-2.4503817558,-12.5114507675,16.6870231628,61.7053604125,32.0194702148,16.6870231628,-12.5571146011,9.8683071136,19.3699493408
0.1853027343,0.0627441406,-1.0039062500,4.4198474884,-7.4809160232,9.9007635116,61.9263534545,31.6454238891,9.9007635116,-10.4381256103,9.9578542709,18.4072227478
0.1477050781,0.0368652343,-1.0427246093,2.8091602325,-10.1450386047,1.0916030406,62.0668106079,31.1381721496,1.0916030406,-8.0575113296,9.9364423751,17.3808212280
0.1650390625,0.0380859375,-0.9294433593,2.5343511104,-16.2824420928,-0.3893129825,62.1935272216,30.3240509033,-0.3893129825,-10.0606565475,9.9081048965,16.0341529846
0.1713867187,0.0244140625,-1.0263671875,-3.8320610046,-21.5038166046,19.8091602325,62.0019226074,29.2488594055,19.8091602325,-9.4773702621,9.5490522384,14.4702358245
0.1772460937,0.0349121093,-1.0324707031,0.4045801639,-0.0305343508,28.0152664184,62.0221519470,29.2473335266,28.0152664184,-9.7356586456,9.4160718917,13.9846210479
0.1721191406,0.1433105468,-1.0190429687,13.5038166046,17.8778629302,5.2137403488,62.6973419189,30.1412258148,5.2137403488,-9.4952211380,10.0473327636,14.3910398483
0.1159667968,-0.0539550781,-1.0627441406,-1.1755725145,-0.8625954627,23.0839691162,62.6385650634,30.0980968475,23.0839691162,-6.2195377349,9.7309980392,13.9365615844
0.1499023437,-0.0043945312,-1.0380859375,-8.9007635116,-8.7328243255,25.6717548370,62.1935272216,29.6614551544,25.6717548370,-8.2167901992,9.0954399108,13.0655851364
0.2053222656,0.0705566406,-0.9934082031,-3.5648853778,-2.0381679534,16.6793899536,62.0152816772,29.5595474243,16.6793899536,-11.6491880416,8.8184270858,12.4714193344
0.1435546875,-0.0014648437,-1.0390625000,-4.5954198837,-9.2824430465,-2.9541983604,61.7855110168,29.0954246520,-2.9541983604,-7.8660607337,8.4152832031,11.6098308563
0.1677246093,0.0136718750,-1.0109863281,-5.4351143836,1.5343511104,-9.6564884185,61.5137557983,29.1721420288,-9.6564884185,-9.4188413619,7.9959435462,11.2644414901
0.0183105468,0.1914062500,-1.1870117187,21.2137413024,-7.0916032791,-35.8015251159,62.5744438171,28.8175621032,-35.8015251159,-0.8724917411,9.0586795806,10.6742153167
0.1088867187,-0.0678710937,-1.0185546875,-1.0305343866,6.9618320465,-33.1068687438,62.5229187011,29.1656532287,-33.1068687438,-6.0885252952,8.7511959075,10.6800899505
0.1154785156,0.1159667968,-1.0288085937,3.6717557907,-6.5419845581,8.8473281860,62.7065048217,28.8385543823,8.8473281860,-6.3643832206,8.8839159011,10.0186433792
0.0407714843,0.0485839843,-0.9821777343,-1.0229008197,-3.3969466686,2.7938930988,62.6553611755,28.6687068939,2.7938930988,-2.3741588592,8.7127046585,9.6043367385
0.0874023437,0.0683593750,-1.0285644531,-1.4885496139,-6.5954198837,-11.9389314651,62.5809326171,28.3389358520,-11.9389314651,-4.8464050292,8.5412855148,8.9921464920
0.0620117187,0.1589355468,-1.0061035156,-11.6564884185,-14.8854961395,16.1374053955,61.9981079101,27.5946617126,16.1374053955,-3.4839000701,7.9784955978,8.0132360458
0.0729980468,0.0720214843,-0.9582519531,-11.1755723953,-18.2900772094,12.2824430465,61.4393310546,26.6801586151,12.2824430465,-4.3440790176,7.3570399284,6.8698759078
0.0996093750,0.2333984375,-1.0915527343,-41.1832046508,-16.0839691162,17.6259536743,59.3801727294,25.8759593963,17.6259536743,-5.0994291305,5.4323401451,5.8423752784
0.0539550781,0.1391601562,-0.9582519531,1.2213740348,-15.4732828140,5.0305342674,59.4412422180,25.1022949218,5.0305342674,-3.1892931461,5.5485405921,4.9035511016
0.0466308593,0.0864257812,-1.0966796875,8.0763359069,-7.8931298255,13.4045801162,59.8450584411,24.7076377868,13.4045801162,-2.4272353649,5.9233489036,4.3701715469
0.0678710937,-0.0153808593,-1.0854492187,-2.6259541511,1.6488549709,33.6870231628,59.7137603759,24.7900810241,33.6870231628,-3.5775806903,5.6600055694,4.2920103073
0.0759277343,0.0026855468,-0.9973144531,-3.7251908779,-5.8702292442,-5.8396944999,59.5275001525,24.4965686798,-5.8396944999,-4.3536386489,5.3673477172,3.8314561843
0.1113281250,0.0170898437,-1.0515136718,0.7480916023,4.8091602325,10.1297712326,59.5649032592,24.7370262145,10.1297712326,-6.0428357124,5.3151760101,3.8696191787
0.1552734375,-0.0668945312,-1.0654296875,3.0381679534,2.8854961395,6.8396944999,59.7168121337,24.8813018798,6.8396944999,-8.2757186889,5.2866382598,3.7681016921
0.1391601562,0.0939941406,-1.0310058593,-3.5267176628,8.4274806976,6.0992364883,59.5404777526,25.3026752471,6.0992364883,-7.6556792259,5.1113476753,3.9525726318
0.0100097656,0.0410156250,-1.0246582031,14.2137403488,0.6106870174,5.7251906394,60.2511634826,25.3332099914,5.7251906394,-0.5592501163,5.7514367103,3.8922597885
0.0126953125,0.0732421875,-0.9733886718,13.9847326278,-7.5190839767,0.5114503860,60.9504013061,24.9572563171,0.5114503860,-0.7451252937,6.4077138900,3.4310770034
0.0302734375,-0.0400390625,-1.0034179687,17.1297702789,-0.0076335878,-18.3282451629,61.8068885803,24.9568748474,-18.3282451629,-1.7267342567,7.0732388496,3.3275468349
0.0949707031,-0.0012207031,-1.0822753906,11.9007635116,1.5114503860,-26.2366409301,62.4019279479,25.0324478149,-26.2366409301,-5.0149111747,7.5136237144,3.2347588539
0.0805664062,0.0913085937,-0.9606933593,-8.5496187210,8.9007635116,-9.6412210464,61.9744453430,25.4774856567,-9.6412210464,-4.7723588943,7.0526289939,3.5107541084
0.1989746093,-0.3386230468,-1.4130859375,4.3435115814,11.6641225814,-1.6106870174,62.1916198730,26.0606918334,-1.6106870174,-7.7971248626,6.8574290275,3.8561387062
-0.0031738281,-0.0068359375,-0.9948730468,-18.7099227905,-1.4503816604,17.7862586975,61.2561225891,25.9881725311,17.7862586975,0.1827791404,5.7956204414,3.7116029262
-0.0317382812,0.0031738281,-1.0576171875,-3.5419847965,5.9541983604,-8.0229005813,61.0790214538,26.2858829498,-8.0229005813,1.7188788414,5.5095877647,3.9635040283
0.0090332031,-0.0461425781,-1.0566406250,-11.1679391860,-0.5954198360,-22.2595424652,60.5206260681,26.2561111450,-22.2595424652,-0.4893424510,4.8021597862,3.8452715873
0.0869140625,0.0581054687,-1.0498046875,-26.4885501861,5.3282442092,-23.4656486511,59.1961975097,26.5225238800,-23.4656486511,-4.7255635261,3.4713225364,3.9349391937
0.0290527343,0.1408691406,-0.8818359375,-13.7633590698,-12.3969469070,0.3282442569,58.5080299377,25.9026756286,0.3282442569,-1.8633607864,2.9089155197,3.2115228176
-0.0329589843,0.0473632812,-1.0290527343,12.0152673721,-7.1908397674,-12.2519083023,59.1087951660,25.5431327819,-12.2519083023,1.8325304031,3.4921631813,2.8315920829
0.0710449218,0.1362304687,-1.0144042968,10.6488552093,-2.5343511104,3.7251908779,59.6412391662,25.4164161682,3.7251908779,-3.9707002639,4.0967211723,2.5713632106
0.0246582031,0.0471191406,-1.0380859375,5.4503817558,4.7938933372,-9.7099237442,59.9137573242,25.6561107635,-9.7099237442,-1.3593219518,4.3338189125,2.7276504039
0.0549316406,-0.0593261718,-1.0700683593,5.2671756744,-4.5419845581,-2.0000000000,60.1771163940,25.4290122985,-2.0000000000,-2.9341842651,4.4418511390,2.3918566703
0.0385742187,0.0642089843,-1.0422363281,-6.3740458488,1.6259541511,-1.7786259651,59.8584136962,25.5103092193,-1.7786259651,-2.1156001091,4.1111450195,2.3813793659
0.0922851562,0.1625976562,-1.0236816406,-10.4122133255,0.7862595558,17.8091602325,59.3378028869,25.5496215820,17.8091602325,-5.0878639221,3.6985113620,2.2705214023
0.0739746093,0.0720214843,-1.0932617187,-21.8167934417,0.2290076255,30.2366409301,58.2469635009,25.5610713958,30.2366409301,-3.8626217842,2.6307282447,2.1590800285
-0.0727539062,0.1208496093,-0.9667968750,-17.9847335815,30.3511447906,-19.5801525115,57.3477249145,27.0786285400,-19.5801525115,4.2704319953,1.8389644622,3.6885132789
0.1232910156,0.1938476562,-1.0080566406,-4.8244276046,25.0305347442,-8.2366409301,57.1065025329,28.3301544189,-8.2366409301,-6.8487124443,1.7819162368,4.7042651176
0.1645507812,-0.1020507812,-1.0959472656,-16.1145038604,1.6564885139,-64.5877838134,56.3007774353,28.4129791259,-64.5877838134,-8.5026388168,0.8514430999,4.5212945938
0.1015625000,0.1669921875,-1.0288085937,3.8015268325,1.4045801162,-64.6564865112,56.4908523559,28.4832077026,-64.6564865112,-5.5655164718,1.2042046785,4.3883829116
0.0949707031,0.0686035156,-1.0434570312,-6.3893127441,8.6564884185,-13.4503812789,56.1713867187,28.9160327911,-13.4503812789,-5.1893305778,0.9419670104,4.6209969520
0.1062011718,0.1066894531,-1.0197753906,-2.0763359069,5.8625955581,-20.7709922790,56.0675697326,29.2091617584,-20.7709922790,-5.9134063720,0.9402009963,4.6975765228
0.1091308593,0.1210937500,-1.0209960937,-7.1374044418,8.0229005813,-14.8015270233,55.7107009887,29.6103076934,-14.8015270233,-6.0588440895,0.7061827659,4.8755702972
0.0971679687,0.0466308593,-1.0102539062,3.8015268325,5.9083967208,-10.5648851394,55.9007759094,29.9057273864,-10.5648851394,-5.4880995750,0.9309467315,4.9578080177
0.0634765625,0.0688476562,-1.0327148437,6.4732823371,-3.9007633209,-5.6793894767,56.2244415283,29.7106895446,-5.6793894767,-3.5095307826,1.3056567907,4.5973238945
0.0969238281,0.1101074218,-1.0307617187,1.3664121627,5.4427480697,-19.7557258605,56.2927627563,29.9828262329,-19.7557258605,-5.3415875434,1.4679121971,4.6652402877
0.1350097656,0.1508789062,-1.0117187500,0.0687022876,3.7938930988,-9.2366409301,56.2961959838,30.1725215911,-9.2366409301,-7.5188002586,1.6100928783,4.6074604988
0.1303710937,0.1210937500,-1.0180664062,-2.9160306930,-1.6412214279,4.0305342674,56.1503944396,30.0904598236,4.0305342674,-7.2469058036,1.5695801734,4.2899532318
0.1452636718,0.0263671875,-0.9494628906,-6.2290077209,-3.7251908779,9.6030530929,55.8389434814,29.9041996002,9.6030530929,-8.6952505111,1.2644160985,3.8477149009
0.1311035156,0.0468750000,-1.0358886718,-4.5877861976,-13.5267171859,9.1526718139,55.6095542907,29.2278633117,9.1526718139,-7.2057881355,1.0657351016,2.9638359069
0.1516113281,0.0180664062,-1.0375976562,-1.1832060813,-5.5648856163,18.7328243255,55.5503921508,28.9496192932,18.7328243255,-8.3118534088,1.0061841011,2.4656426906
0.0222167968,0.0544433593,-1.0446777343,-2.9694657325,-11.7709922790,21.2137413024,55.4019203186,28.3610687255,21.2137413024,-1.2166552543,0.9002085685,1.8152180671
0.0771484375,0.1250000000,-0.9291992187,0.7404580116,-25.0229015350,20.7480907440,55.4389419555,27.1099243164,20.7480907440,-4.7040190696,1.0712013244,0.4587111473
0.0727539062,0.0419921875,-1.0607910156,-2.5648853778,-9.4580154418,10.6106872558,55.3106994628,26.6370239257,10.6106872558,-3.9204023361,0.9693300247,-0.0923138809
0.0605468750,0.0463867187,-1.0148925781,-6.3740458488,-7.8702292442,14.9847326278,54.9919967651,26.2435131072,14.9847326278,-3.4105763435,0.6898612976,-0.5443203449
-0.1936035156,0.2465820312,-0.7106933593,5.0381679534,-30.6946563720,22.7633590698,55.2439041137,24.7087802886,22.7633590698,14.4326658248,1.2931048870,-1.7488188743
0.1359863281,0.0305175781,-1.1088867187,63.2748107910,-19.8244266510,25.8854961395,58.4076461791,23.7175598144,25.8854961395,-6.9888367652,4.3990030288,-2.8250162124
0.0224609375,0.0622558593,-1.1157226562,30.0381679534,-24.2977104187,35.1297721862,59.9095535278,22.5026741027,35.1297721862,-1.1514915227,5.8467545509,-3.9821336746
0.0324707031,-0.0354003906,-1.0876464843,-7.2824425697,5.9923663139,28.8549613952,59.5454330444,22.8022918701,28.8549613952,-1.7091015815,5.3357129096,-3.6430473327
-0.0288085937,-0.0490722656,-0.9719238281,-8.8778629302,6.2671756744,13.3282442092,59.1015396118,23.1156501770,13.3282442092,1.6956366539,4.7362008094,-3.2291822433
-0.0148925781,-0.0107421875,-1.0217285156,-2.7480916976,-6.6335878372,-12.3664121627,58.9641342163,22.7839698791,-12.3664121627,0.8350303649,4.4947743415,-3.4729440212
-0.0161132812,0.0014648437,-1.0476074218,-7.6030535697,-9.7251911163,23.7480907440,58.5839805603,22.2977104187,23.7480907440,0.8811978340,4.0339312553,-3.8623954772
-0.0083007812,-0.0134277343,-1.0852050781,-3.5496182441,-2.3816792964,22.5343513488,58.4064979553,22.1786270141,22.5343513488,0.4382159233,3.7651436328,-3.8930856704
0.0026855468,-0.0314941406,-1.0390625000,-2.2137403488,8.4122133255,28.4656486511,58.2958106994,22.5992374420,28.4656486511,-0.1480175971,3.5466454029,-3.4059860706
0.0495605468,-0.0671386718,-1.0805664062,-17.3358783721,25.3969459533,9.9007635116,57.4290161132,23.8690853118,9.9007635116,-2.6210029125,2.5552215576,-2.1458363533
0.0266113281,0.0590820312,-0.9619140625,-4.9541983604,-8.1832065582,17.3740463256,57.1813049316,23.4599246978,17.3740463256,-1.5817029476,2.3316299915,-2.5355310440
0.0117187500,-0.0659179687,-1.0290527343,0.8931297302,-5.5267176628,1.1679389476,57.2259597778,23.1835880279,1.1679389476,-0.6511160850,2.2554619312,-2.7686522006
0.0056152343,-0.0808105468,-0.9750976562,-5.5343513488,-8.2824430465,4.0000000000,56.9492416381,22.7694664001,4.0000000000,-0.3288147926,1.8444206237,-3.1256952285
-0.0029296875,0.1743164062,-1.0690917968,-6.8778624534,-13.8625955581,19.2519092559,56.6053466796,22.0763359069,19.2519092559,0.1549638271,1.6557290554,-3.7393493652
0.0070800781,0.0000000000,-1.0292968750,-11.9465646743,0.4274808883,53.2748107910,56.0080184936,22.0977096557,53.2748107910,-0.3941061496,1.0372328758,-3.6514980792
-0.0688476562,-0.0339355468,-1.0334472656,-7.2977099418,-12.2824430465,48.7175559997,55.6431312561,21.4835872650,48.7175559997,3.8093330383,0.6213684082,-4.1041212081
-0.1416015625,-0.0354003906,-1.1311035156,-1.4045801162,-22.4732818603,7.8015265464,55.5729026794,20.3599224090,7.8015265464,7.1322154998,0.5045418739,-4.9805850982
-0.0361328125,-0.0175781250,-1.0834960937,-6.6793894767,0.8931297302,1.1068701744,55.2389335632,20.4045791625,1.1068701744,1.9097610473,0.1485821247,-4.7990150451
-0.0200195312,0.0173339843,-1.0117187500,-4.6183204650,2.6106870174,-0.5496182918,55.0080184936,20.5351142883,-0.5496182918,1.1334344148,-0.0610597705,-4.5524425506
-0.0642089843,0.0236816406,-1.0244140625,-5.7251906394,-3.8473281860,8.3664121627,54.7217597961,20.3427486419,8.3664121627,3.5855798721,-0.3139390707,-4.5782012939
-0.0546875000,0.0458984375,-1.0434570312,-4.2977099418,0.2671755790,10.0152673721,54.5068740844,20.3561077117,10.0152673721,2.9972293853,-0.4679442405,-4.4136013984
-0.0029296875,0.0212402343,-1.0239257812,1.9007634162,-14.8244276046,15.5877866744,54.6019134521,19.6148872375,15.5877866744,0.1639007091,-0.3416806697,-5.0484485626
-0.0776367187,0.0605468750,-0.9960937500,5.7022900581,3.8396947860,30.0687026977,54.8870277404,19.8068714141,30.0687026977,4.4485135078,0.0139234185,-4.6703643798
-0.0844726562,0.0039062500,-1.0136718750,2.8854961395,8.4732828140,38.2519073486,55.0313034057,20.2305355072,38.2519073486,4.7636070251,0.1594348526,-4.0664944648
-0.0378417968,0.0207519531,-1.0261230468,1.9236640930,-5.8854961395,31.5038166046,55.1274871826,19.9362602233,31.5038166046,2.1115894317,0.2736613988,-4.2313222885
-0.0468750000,0.0219726562,-1.0432128906,0.6946564674,-0.0610687017,22.5267181396,55.1622200012,19.9332065582,22.5267181396,2.5721883773,0.3263342618,-4.0982451438
-0.0366210937,0.0205078125,-1.0725097656,-4.3893127441,7.5496182441,16.6030540466,54.9427528381,20.3106880187,16.6030540466,1.9552607536,0.1266272544,-3.6072437763
-0.0842285156,0.0026855468,-1.0642089843,-4.9007635116,6.2213740348,10.6870231628,54.6977157592,20.6217575073,10.6870231628,4.5253186225,-0.1131600022,-3.1397452354
-0.0539550781,-0.0104980468,-1.0063476562,-2.4198472499,4.7862596511,-2.9618320465,54.5767250061,20.8610706329,-2.9618320465,3.0687940120,-0.2414057493,-2.7810478210
-0.0292968750,0.1096191406,-1.0007324218,-7.4122138023,-4.3664121627,5.8091602325,54.2061157226,20.6427497863,5.8091602325,1.6669148445,-0.4748053550,-2.9060428619
-0.0039062500,-0.0766601562,-1.0571289062,-7.1068701744,-3.1832060813,-12.9541988372,53.8507728576,20.4835891723,-12.9541988372,0.2111610651,-0.8964988708,-2.9996759414
0.0100097656,-0.0241699218,-1.0358886718,-1.8702289581,3.2366411685,-30.3129768371,53.7572631835,20.6454219818,-30.3129768371,-0.5534797668,-0.9969411849,-2.7921566963
0.0361328125,-0.0134277343,-0.9880371093,-11.9236640930,-3.6870229244,-22.4885501861,53.1610794067,20.4610710144,-22.4885501861,-2.0941970348,-1.5768238067,-2.9588618278
-0.0483398437,0.0480957031,-1.0571289062,-6.1755723953,5.8244276046,-24.2595424652,52.8523025512,20.7522926330,-24.2595424652,2.6154663562,-1.7958455085,-2.5619783401
