ax,ay,az,gx,gy,gz
-15672,3080,1700,-434,2845,414
-13532,2600,1480,-2716,-6274,567
-16596,3340,1328,-4052,-10947,96
-19068,3916,1700,-1844,-768,410
-15348,2984,1472,65,8237,-115
-12744,2376,1452,-1718,1304,-1802
-16460,3224,1504,-2774,-3773,-1411
-19988,4136,1596,-981,2138,1452
-18188,3844,1488,1347,10046,5364
-13872,2660,1488,416,5720,6658
-14376,2784,1376,-2388,-5218,4646
-18236,3756,1456,-2517,-3865,1587
-13876,2792,1436,-3896,-4774,-6936
-19696,4100,1648,-3313,-1728,-4276
-17436,3480,1628,-1540,4791,-792
-13392,2576,1472,-2004,1861,2337
-14500,2808,1416,-3834,-5992,2480
-18384,3720,1528,-2858,-1741,2433
-17900,3664,1580,-688,7296,3215
-14988,2932,1636,-1137,5632,2990
-14948,2924,1620,-3148,-2894,1630
-17744,3580,1552,-3456,-4604,1361
-17904,3704,1564,-1509,3154,3211
-14440,2836,1420,-1020,5478,3936
-13812,2700,1496,-3342,-2591,759
-17660,3636,1488,-4417,-4563,-3282
-19652,4040,1680,-2983,3373,-5228
-17044,3292,1688,-2069,8559,-5784
-14100,2672,1516,-3482,3241,-6261
-15352,3036,1416,-5149,-3884,-5349
-17620,3596,1396,-4217,-1440,-1398
-16688,3380,1608,-2211,4360,4538
-14656,2796,1572,-2880,36,7590
-15944,3072,1416,-4729,-7982,6993
-18756,3760,1472,-4688,-7366,5285
-18376,3668,1704,-3020,943,3535
-14616,2864,1372,-2647,4126,607
-13528,2564,1324,-4363,-1521,-2976
-16828,3392,1516,-4481,-1427,-3891
-18352,3680,1524,-2347,7084,-1453
-16304,3232,1464,-1460,10478,1096
-14836,2904,1540,-2929,4581,1862
-16644,3340,1616,-4457,-1137,1341
-18096,3788,1548,-3847,2098,888
-16064,3212,1448,-3077,5881,179
-14252,2780,1528,-4532,114,-1326
-15856,3144,1456,-6583,-7954,-3529
-18820,3888,1616,-6304,-6850,-3457
-18224,3740,1696,-4626,-332,-1274
-14892,2912,1484,-4134,978,1141
-14068,2700,1332,-5210,-4106,2076
-16652,3376,1448,-5008,-3137,2218
-17624,3560,1580,-2884,5813,2924
-15684,3056,1408,-2157,8664,3046
-15208,3004,1612,-3405,3112,1916
-17296,3468,1584,-4132,-559,874
-18256,3720,1736,-3105,3052,1426
-15844,3196,1356,-2216,6287,2744
-13864,2736,1444,-3775,358,2168
-16100,3240,1532,-5422,-5279,-582
-18528,3860,1648,-5142,-2160,-2576
-18088,3648,1640,-4017,3825,-3517
-15552,3064,1680,-4343,3540,-4539
-14936,2984,1476,-5786,-1891,-5513
-16828,3384,1476,-5750,-2221,-4351
-16824,3344,1460,-3944,3644,168
-14968,2908,1536,-3505,3333,4829
-15336,3008,1580,-4847,-3545,6774
-17868,3492,1504,-5280,-6027,6927
-18892,3752,1648,-4278,-1886,6513
-16556,3312,1596,-3317,3007,5008
-14108,2708,1484,-4226,722,1246
-15232,3008,1432,-5326,-2357,-2851
-17488,3560,1492,-4301,2760,-3945
-16976,3348,1464,-2866,8824,-2491
-15600,3048,1524,-3105,8110,-1599
-15504,3036,1588,-4505,2416,-544
-17252,3468,1592,-5026,312,628
-17356,3500,1416,-4062,4094,2072
-15136,2964,1484,-4177,3418,1809
-15028,2972,1500,-6054,-3913,-641
-17456,3620,1480,-6990,-7039,-2665
-18596,3844,1600,-6115,-3018,-2675
-16572,3260,1572,-5201,494,-1388
-14440,2736,1512,-5687,-1918,-169
-15372,2956,1384,-6102,-4314,952
-17052,3476,1408,-4660,1039,2764
-16368,3204,1500,-3092,6979,4366
-15376,3084,1524,-3400,5234,4208
-16564,3232,1604,-4310,937,2802
-18216,3656,1648,-3986,1571,1852
-17424,3492,1560,-3119,4876,1447
-14832,2976,1388,-3239,4511,1051
-14520,2824,1412,-4850,-1731,-283
-16984,3420,1512,-5445,-3305,-1731
-18212,3688,1672,-4471,1434,-2342
-16736,3324,1648,-4028,3858,-2845
-15396,3016,1580,-4896,675,-3791
-16064,3208,1616,-5592,-2288,-4409
-17048,3408,1536,-4651,1000,-2828
-15784,3088,1380,-3485,4082,685
-14820,2900,1528,-4047,-104,3673
-16664,3260,1508,-4849,-4977,5290
-18532,3676,1596,-4253,-3630,6274
-17684,3564,1596,-3114,623,6447
-15164,2984,1540,-3141,847,4535
-14288,2816,1652,-3543,-83,2219
-15852,3132,1444,-4167,-1345,-1604
-17524,3500,1628,-3188,4003,-3573
-16852,3336,1540,-2240,8362,-3681
-15664,3096,1472,-2854,6030,-3326
-16224,3268,1548,-3913,1641,-2350
-17336,3496,1520,-3635,1850,-213
-16392,3276,1408,-2874,4027,2111
-14792,2900,1452,-3653,192,2277
-16060,3204,1476,-5056,-5755,498
-18140,3636,1652,-5036,-5548,-768
-17880,3712,1656,-4153,-1774,-891
-15700,3124,1580,-4069,-1287,-833
-14892,2932,1436,-4680,-4180,-702
-16056,3220,1424,-4234,-2727,494
-16712,3340,1508,-2663,2969,2110
-16036,3156,1572,-1531,6833,3726
-15752,3076,1648,-1881,4971,3754
-16896,3384,1696,-2413,2106,2828
-17836,3592,1720,-2143,2743,1790
-16904,3404,1548,-1621,5144,766
-14924,2936,1476,-2194,3048,-728
-15084,3040,1496,-3711,-2778,-2468
-17024,3440,1572,-4258,-4925,-3350
-18100,3752,1680,-3725,-2633,-3173
-17016,3496,1512,-3057,-154,-2093
-15388,3008,1540,-3242,-1358,-1147
-15276,2996,1452,-3657,-3609,-415
-16472,3356,1552,-2915,-1233,723
-16572,3304,1596,-1497,3845,2229
-15768,3108,1460,-1092,4444,3157
-16044,3132,1660,-1395,2040,3482
-16876,3368,1640,-1732,-413,2810
-17464,3576,1596,-1296,981,2366
-16252,3256,1392,-694,3450,1909
-14752,2868,1496,-1312,1332,578
-15512,3100,1468,-2510,-2864,-1522
-17504,3588,1664,-2732,-2808,-3177
-17988,3568,1720,-2147,593,-3844
-16656,3308,1760,-1871,2009,-3996
-15196,3000,1504,-2418,-368,-3943
-15692,3108,1416,-2749,-2372,-3052
-16576,3404,1504,-1839,141,-468
-16196,3264,1492,-715,2905,2846
-15656,3072,1548,-758,1142,5064
-16440,3192,1668,-1171,-2169,5843
-17264,3404,1640,-1100,-2579,5459
-17128,3408,1552,-369,264,4712
-15616,3156,1568,6,2432,2672
-14848,2892,1448,-896,89,-1037
-16168,3172,1476,-1715,-1941,-4413
-17872,3552,1756,-1512,107,-6032
-17520,3528,1652,-896,2974,-6083
-16012,3156,1768,-960,2538,-5199
-15360,2992,1448,-1605,-873,-3434
-16048,3148,1452,-1558,-2060,-557
-16560,3364,1556,-475,532,2839
-16060,3184,1584,106,1428,5058
-16020,3164,1692,-288,-1267,5478
-16940,3320,1604,-581,-3409,4835
-17580,3496,1588,-119,-1776,3632
-16564,3376,1520,559,1532,1900
-15116,2932,1580,458,2018,-567
-14968,2964,1532,-424,-716,-3029
-16752,3364,1608,-782,-1508,-4384
-17784,3560,1756,-299,1041,-4427
-17108,3412,1648,134,2863,-3764
-15688,3152,1612,-216,1056,-2931
-15640,3056,1452,-790,-1905,-1793
-16432,3256,1472,-444,-1440,-99
-16412,3292,1532,514,1327,1798
-15816,3144,1620,765,989,3126
-16188,3224,1628,353,-1831,3638
-17168,3360,1652,398,-2757,3703
-17292,3476,1616,1095,-424,3618
-15912,3188,1632,1627,1785,2753
-14820,2852,1452,1041,43,705
-15800,3112,1540,194,-2420,-1902
-17284,3528,1680,95,-1724,-3734
-17780,3560,1628,477,829,-4665
-16688,3364,1632,525,1403,-5017
-15620,3056,1484,33,-890,-4701
-15864,3096,1448,-144,-2445,-3269
-16396,3272,1456,744,-241,-365
-16052,3164,1584,1743,2079,2763
-15788,3144,1604,1867,1038,4657
-16396,3228,1572,1713,-1010,5347
-17292,3464,1576,1884,-1140,5153
-17072,3484,1640,2459,1146,4145
-15580,3080,1624,2453,1890,1726
-15040,2976,1456,1475,-1050,-1578
-16340,3256,1480,633,-3485,-4245
-17640,3604,1672,695,-2486,-5311
-17340,3516,1676,1002,-911,-5217
-16068,3168,1524,454,-4383,-2585
-16072,3168,1488,2364,1329,1862
-15752,3116,1536,2953,2944,2916
-16068,3208,1668,2868,1790,2865
-17148,3436,1640,2857,1242,2374
-17604,3596,1540,3269,2577,1704
-16524,3280,1452,3526,3637,629
-15196,2960,1448,2867,1177,-721
-15436,3088,1472,1714,-3312,-1689
-16900,3436,1516,1294,-5200,-1723
-17624,3572,1764,1582,-4370,-1115
-16980,3408,1700,1788,-3738,-612
-15816,3172,1576,1687,-4632,-466
-15656,3056,1400,1706,-4916,-429
-16124,3268,1488,2436,-1908,-336
-16216,3208,1548,3475,2542,-349
-15948,3172,1536,3903,4661,-1146
-16312,3216,1608,3511,3366,-1942
-17316,3464,1584,3319,2634,-1898
-17232,3516,1536,3623,3681,-1034
-15956,3160,1508,3561,3084,-188
-15068,2996,1480,2668,-1070,145
-16284,3144,1496,2053,-4368,538
-17268,3496,1508,2342,-3831,1266
-16892,3364,1560,2572,-3182,1689
-16288,3172,1524,2318,-4532,1576
-16256,3212,1500,2125,-5384,1346
-16452,3344,1548,2712,-2874,1339
-15560,3108,1488,3453,657,681
-15156,3020,1472,3233,794,-1098
-16252,3232,1508,2709,-153,-3237
-17308,3448,1708,2525,219,-4269
-17764,3612,1680,2732,1835,-4465
-16564,3292,1668,2788,2458,-4111
-15400,2968,1472,2292,10,-3270
-15724,3120,1492,2002,-2249,-1225
-16436,3292,1532,2587,-1161,1780
-16412,3328,1636,3238,108,4331
-16220,3212,1584,3138,-1140,5368
-16700,3316,1648,2948,-2526,5120
-17064,3344,1576,3122,-1357,3987
-16172,3232,1448,3435,907,1814
-15172,3028,1512,2926,195,-1135
-15640,3148,1488,2003,-2345,-3688
-17052,3448,1680,1759,-2446,-4726
-17468,3576,1660,1989,-1154,-4602
-16552,3300,1628,1876,-1529,-4070
-15784,3228,1516,1538,-3087,-3080
-15972,3152,1420,1583,-3286,-1507
-16068,3192,1456,2511,-202,237
-15616,3124,1544,3183,2092,1378
-15872,3160,1468,3111,1595,1874
-16944,3352,1676,3185,1361,2231
-17476,3472,1620,3573,2610,2391
-16628,3328,1420,3820,3616,2139
-15396,3100,1496,3229,1504,1163
-15596,3088,1444,2175,-2228,-63
-16628,3320,1508,1736,-3328,-1090
-16948,3432,1584,1628,-2975,-1872
-16520,3336,1572,1194,-4256,-2535
-16540,3304,1552,670,-6000,-2705
-15328,3008,1516,1577,-2617,-396
-15660,3172,1544,2146,25,388
-16956,3392,1556,2765,2938,130
-17108,3496,1544,3252,5654,-340
-16508,3312,1572,2945,5226,-1016
-16300,3168,1656,2174,2538,-1508
-16384,3324,1444,1748,796,-1119
-16208,3284,1476,1730,504,22
-15652,3136,1484,1237,-1658,817
-16196,3184,1516,400,-5138,1126
-17308,3460,1600,87,-6336,1298
-17448,3532,1592,394,-4648,1341
-16340,3204,1676,710,-2732,936
-15212,2968,1508,636,-2354,-46
-15456,3108,1476,688,-1499,-842
-16148,3248,1528,1346,1769,-974
-16352,3276,1560,1845,4494,-1139
-16356,3264,1596,1561,4263,-1641
-16696,3356,1624,1030,2892,-1917
-17000,3364,1564,752,2219,-1608
-16360,3256,1572,757,2399,-1020
-15456,3068,1508,357,629,-434
-15736,3132,1416,-441,-2945,221
-16920,3424,1540,-720,-4544,1268
-17364,3472,1700,-498,-3749,2495
-16732,3392,1680,-370,-3090,3009
-15864,3136,1572,-604,-3578,2612
-15788,3188,1468,-679,-2995,1563
-16008,3168,1496,-120,188,253
-15724,3140,1452,343,3213,-1254
-15992,3116,1636,175,3513,-2680
-16844,3360,1644,-157,3111,-3437
-17436,3488,1628,-246,3790,-3082
-16760,3328,1564,-223,4085,-2024
-15636,3092,1456,-522,2409,-559
-15472,3080,1556,-1248,-1124,603
-16380,3248,1484,-1629,-3028,1555
-17044,3460,1600,-1601,-2862,2189
-16816,3312,1600,-1711,-3223,2227
-16400,3224,1556,-2117,-4410,1628
-16436,3240,1532,-2183,-4159,882
-16084,3184,1616,-1675,-1324,438
-15420,3092,1564,-1052,1703,315
-15376,3040,1504,-1000,2391,-165
-16536,3280,1584,-1059,2952,-693
-17484,3540,1608,-808,4711,-878
-17072,3468,1596,-694,5884,-809
-16124,3240,1512,-1172,4383,-848
-15788,3152,1400,-1960,1220,-955
-16184,3236,1420,-2425,-868,-551
-16452,3304,1480,-2538,-1442,193
-16380,3280,1584,-2919,-3027,680
-16692,3348,1556,-3531,-5130,707
-16932,3440,1536,-3607,-5343,567
-16600,3324,1564,-3142,-3012,560
-15664,3076,1400,-2486,-85,553
-15136,2928,1504,-2305,1109,253
-15952,3076,1528,-2085,2076,225
-16944,3372,1512,-1495,4429,796
-17012,3412,1680,-1046,6065,1600
-16424,3276,1564,-1215,5189,1984
-16196,3248,1516,-1800,2636,1776
-16164,3260,1524,-2193,1088,1203
-16084,3156,1584,-2452,617,300
-15908,3220,1524,-3075,-1180,-1179
-16496,3312,1540,-3837,-3453,-2554
-17072,3460,1600,-4192,-4188,-3393
-17120,3488,1640,-3893,-2703,-3252
-16052,3204,1504,-3426,-803,-2149
-15228,2984,1476,-3213,-490,-544
-15640,3100,1476,-2875,-80,1319
-16452,3324,1604,-2210,1979,3155
-16716,3292,1544,-1590,3663,4441
-16664,3348,1592,-1567,3185,4674
-16668,3336,1580,-1861,1711,3855
-16620,3348,1568,-1976,1278,2482
-16120,3188,1504,-2038,1760,979
-15424,3112,1472,-2472,842,-693
-15920,3184,1476,-3133,-1062,-2478
-16900,3416,1588,-3420,-1249,-3691
-17268,3488,1660,-3291,-127,-4098
-16596,3400,1712,-3092,734,-3627
-15852,3156,1592,-3200,110,-2714
-15760,3052,1540,-3169,-464,-1321
-16084,3184,1484,-2694,417,782
-16172,3272,1520,-2191,1046,3056
-16348,3232,1548,-2197,-95,4568
-16868,3332,1576,-2302,-1404,5169
-16996,3352,1656,-2154,-1088,4889
-16340,3224,1564,-1878,261,3804
-15500,3024,1468,-2022,627,1650
-15480,3128,1540,-2412,241,-1018
-16396,3296,1528,-2512,1143,-3161
-16896,3420,1704,-2243,3055,-4238
-16796,3284,1596,-2265,3552,-4400
-16364,3176,1596,-2455,3045,-3808
-15948,3180,1604,-2777,1207,-2367
-16048,3188,1512,-2754,368,-262
-16032,3144,1512,-2497,116,1867
-16076,3156,1560,-2658,-1581,3163
-16676,3204,1548,-3013,-3620,3473
-17296,3496,1640,-2980,-3766,3235
-16896,3312,1612,-2595,-2289,2642
-15776,3096,1644,-2409,-1036,1643
-15276,3000,1464,-2399,-651,487
-15744,3104,1500,-2122,920,-404
-16432,3272,1568,-1568,3678,-909
-16540,3284,1516,-1399,5101,-1341
-16676,3296,1596,-1622,4555,-1642
-16792,3344,1588,-1956,3442,-1571
-16528,3256,1564,-2038,2773,-1121
-16016,3168,1496,-2257,1605,-328
-15796,3100,1484,-2658,-760,194
-16232,3224,1532,-3193,-3627,516
-17048,3424,1476,-3414,-4880,775
-17160,3424,1600,-3207,-4250,888
-16492,3216,1580,-2824,-2833,1037
-15532,3024,1600,-2600,-1824,910
-15452,3048,1464,-2282,-551,541
-16048,3176,1512,-1638,2120,407
-16528,3260,1628,-993,4794,476
-16624,3336,1504,-763,5511,485
-16660,3324,1636,-953,4579,381
-16684,3360,1560,-1118,3311,303
-16304,3284,1520,-1250,2455,385
-15708,3200,1496,-1580,864,342
-15832,3136,1508,-2207,-1888,-268
-16512,3340,1604,-2809,-4226,-866
-17300,3468,1608,-2906,-4682,-1274
-16996,3384,1556,-2581,-3525,-1300
-16172,3220,1540,-2205,-2379,-1155
-15424,3096,1520,-1937,-1551,-797
-15632,3112,1392,-1470,5,-77
-16200,3204,1636,-625,2613,1110
-16496,3228,1576,-46,4429,2183
-16640,3376,1632,104,4292,2685
-16796,3320,1560,-16,3231,2594
-16624,3292,1544,-85,2492,2059
-16128,3184,1496,-281,1768,1088
-15704,3104,1552,-843,-70,-300
-16064,3124,1420,-1576,-2599,-1911
-16864,3432,1464,-1963,-3863,-2911
-17236,3452,1576,-1910,-3779,-3177
-16692,3404,1556,-1579,-2786,-2753
-15760,3128,1564,-1314,-2183,-1829
-15472,3048,1520,-949,-1454,-518
-15828,3144,1436,-270,421,1081
-16244,3272,1548,519,2770,2383
-16624,3240,1620,946,3821,3053
-16732,3388,1712,977,3416,2896
-16856,3316,1628,885,2640,2221
-16460,3308,1488,788,2217,1157
-15912,3180,1440,524,1213,-6
-15680,3060,1436,-134,-1156,-1195
-16312,3340,1564,-735,-3417,-2131
-17064,3468,1560,-931,-4162,-2449
-17088,3376,1568,-800,-3721,-2275
-16412,3220,1528,-585,-3171,-1785
-15668,3048,1520,-238,-2481,-1006
-15548,3040,1548,166,-1204,-137
-15960,3168,1452,896,1255,751
-16308,3260,1596,1544,3473,1416
-16640,3280,1596,1822,4066,1666
-16804,3308,1540,1816,3456,1503
-16736,3340,1500,1740,2726,1167
-16328,3256,1576,1633,2026,749
-15740,3136,1420,1163,265,112
-15868,3124,1428,450,-2492,-652
-16608,3352,1448,-53,-4449,-1223
-17264,3460,1532,-146,-4798,-1414
-16872,3448,1620,38,-4220,-1353
-16136,3124,1616,306,-3650,-1167
-15592,3076,1596,583,-2679,-848
-15740,3104,1464,1188,-504,-335
-15944,3164,1404,1926,2257,150
-16356,3284,1608,2350,4009,394
-16688,3312,1552,2449,4204,274
-16784,3336,1500,2316,3514,45
-16612,3288,1536,2145,2615,-100
-16108,3212,1496,1911,1448,-167
-15672,3164,1492,1442,-760,-242
-16048,3208,1592,869,-3465,-279
-16864,3292,1656,645,-4953,85
-17116,3392,1556,737,-4918,554
-16612,3300,1556,986,-4194,866
-15904,3188,1444,1205,-3434,833
-15560,3028,1500,1480,-2177,406
-15816,3140,1492,1976,209,-185
-16100,3192,1476,2428,2595,-1104
-16540,3304,1604,2485,3564,-2115
-16972,3420,1508,2100,3077,-3057
-15860,3156,1576,1729,821,-1123
-15736,3104,1416,1380,-1544,352
-16300,3268,1608,1219,-3365,1876
-16928,3336,1600,1397,-3750,3147
-16944,3380,1584,1647,-3406,3725
-16484,3276,1560,1818,-2863,3343
-15852,3108,1616,1826,-2396,2004
-15692,3144,1584,1934,-1244,207
-16036,3140,1580,2077,535,-1785
-16236,3276,1580,2057,1692,-3529
-16696,3288,1660,1852,1599,-4757
-16872,3372,1700,1564,941,-4952
-16800,3336,1640,1468,523,-4079
-16168,3180,1420,1592,424,-2268
-15592,3096,1452,1693,-197,-127
-15744,3144,1508,1733,-1192,2005
-16488,3252,1552,1862,-1756,3558
-17036,3396,1604,2181,-1197,4402
-16844,3392,1628,2486,-507,4327
-16272,3236,1616,2412,-497,3198
-15816,3128,1536,2196,-854,1503
-15852,3152,1400,2040,-573,-301
-15992,3144,1544,1849,-239,-2046
-16236,3288,1436,1480,-905,-3650
-16892,3408,1616,1050,-1826,-4641
-16968,3428,1696,988,-1914,-4722
-16572,3328,1580,1162,-1283,-3885
-15800,3096,1580,1346,-921,-2479
-15496,3040,1444,1561,-898,-618
-15960,3152,1432,1970,-94,1473
-16612,3292,1568,2504,1203,3129
-16864,3340,1596,2897,2162,3930
-16636,3328,1576,2910,1973,3753
-16412,3276,1532,2675,1109,2794
-16164,3228,1540,2455,409,1285
-15892,3132,1448,2045,-212,-478
-15932,3256,1472,1427,-1810,-2207
-16508,3340,1508,853,-3537,-3271
-17088,3408,1624,573,-4176,-3519
-16940,3400,1544,664,-3739,-2992
-16172,3244,1540,844,-3060,-2085
-15712,3100,1580,1075,-2324,-969
-15640,3132,1416,1559,-733,148
-15888,3148,1544,2158,1706,995
-16352,3288,1444,2578,3281,1421
-16720,3364,1592,2645,3601,1360
-16864,3368,1580,2584,3373,1043
-16684,3320,1552,2385,2705,575
-16108,3148,1460,2049,1573,160
-15748,3132,1564,1413,-698,-260
-16084,3196,1516,740,-3148,-626
-16772,3344,1524,362,-4386,-817
-17004,3436,1644,264,-4627,-804
-16684,3308,1596,164,-4568,-715
-16140,3196,1556,262,-4025,-673
-15776,3140,1520,624,-2326,-452
-15640,3120,1480,1220,303,-86
-15772,3148,1500,1624,2289,93
-16356,3212,1600,1774,3275,-46
-16540,3360,1652,1472,3475,-768
-16084,3176,1572,971,1575,-758
-16020,3160,1520,526,-240,-289
-16072,3220,1460,142,-1804,343
-16368,3264,1532,-274,-3687,742
-16864,3344,1540,-643,-4996,987
-16872,3392,1656,-737,-4939,968
-16404,3320,1596,-487,-3552,790
-15668,3112,1624,-178,-1783,332
-15376,3104,1532,69,-206,-245
-15824,3136,1528,337,1619,-653
-16564,3292,1636,696,3627,-890
-16812,3384,1560,846,4719,-955
-16692,3312,1552,600,4321,-998
-16512,3296,1436,203,3079,-829
-16276,3260,1460,-142,1785,-531
-15908,3132,1496,-510,232,-123
-15988,3128,1508,-1025,-1919,255
-16560,3276,1572,-1502,-3904,549
-17004,3420,1624,-1715,-4586,877
-16872,3368,1552,-1692,-4140,1004
-16176,3228,1584,-1515,-3101,1016
-15616,3084,1564,-1332,-1862,720
-15592,3088,1412,-988,44,274
-15980,3136,1484,-503,2469,-145
-16356,3324,1512,-216,4252,-456
-16664,3360,1472,-244,4714,-647
-16848,3408,1584,-476,4318,-632
-16564,3332,1552,-678,3630,-332
-16052,3244,1552,-1059,2280,16
-15736,3176,1448,-1585,-14,235
-16180,3228,1556,-2131,-2388,213
-16716,3312,1560,-2565,-3692,34
-16976,3420,1624,-2713,-4021,-154
-16652,3264,1444,-2776,-3935,-357
-16156,3220,1548,-2701,-3281,-487
-15736,3100,1448,-2325,-1556,-270
-15652,3128,1496,-1778,888,248
-15848,3256,1460,-1254,2907,969
-16312,3308,1608,-996,3907,1479
-16876,3340,1608,-909,4314,1778
-17008,3444,1548,-864,4370,1788
-16424,3304,1544,-1059,3655,1439
-15920,3232,1592,-1560,1821,642
-15884,3132,1444,-2223,-372,-411
-16244,3232,1548,-2699,-1854,-1267
-16664,3300,1620,-3032,-2691,-1855
-16804,3408,1640,-3296,-3259,-2254
-16608,3396,1644,-3408,-3385,-2221
-16340,3272,1456,-3153,-2397,-1621
-15772,3136,1416,-2624,-569,-491
-15604,3108,1480,-2095,1164,900
-15964,3080,1556,-1750,2134,2099
-16640,3328,1564,-1429,2661,3107
-17016,3380,1636,-1149,3187,3639
-16760,3352,1524,-1066,3137,3567
-16220,3188,1580,-1306,2160,2745
-15868,3164,1432,-1739,758,1300
-15928,3192,1388,-2166,-139,-421
-16240,3232,1548,-2551,-586,-2114
-16528,3324,1632,-2865,-1174,-3525
-16768,3352,1624,-3138,-1563,-4249
-16808,3344,1608,-3118,-1314,-4037
-16204,3268,1488,-2851,-433,-2791
-15724,3072,1520,-2480,277,-911
-15628,3104,1440,-2168,339,1160
-16220,3240,1596,-1866,495,3168
-16776,3388,1568,-1535,861,4538
-16976,3380,1608,-1309,1033,5020
-16628,3272,1664,-1362,631,4403
-16208,3140,1616,-1546,180,2944
-15888,3184,1504,-1748,293,960
-15864,3156,1460,-1866,664,-1028
-16076,3192,1452,-2142,743,-2805
-16600,3308,1532,-2381,620,-3987
-16892,3412,1672,-2434,834,-4334
-16720,3356,1608,-2363,1233,-3755
-16100,3180,1508,-2317,1135,-2438
-15748,3076,1448,-2277,457,-768
-15816,3140,1432,-2205,-301,1091
-16396,3272,1556,-2036,-642,2818
-16684,3300,1736,-1853,-1064,4022
-16816,3392,1576,-1832,-1587,4374
-16596,3248,1624,-1812,-1801,3895
-16220,3168,1484,-1735,-1120,2718
-15704,3140,1468,-1623,143,1102
-15620,3136,1508,-1618,1094,-784
-16108,3260,1600,-1675,1801,-2510
-16776,3360,1524,-1687,2614,-3581
-16868,3364,1660,-1679,3320,-3741
-16552,3336,1568,-1751,3117,-3128
-16068,3120,1612,-1917,1943,-1937
-15928,3148,1552,-2072,507,-354
-16044,3212,1480,-2111,-631,1272
-16312,3228,1512,-2190,-1856,2431
-16764,3304,1628,-2300,-3134,3011
-16988,3340,1596,-2343,-3594,2991
-16492,3280,1608,-2215,-2988,2448
-16004,3172,1564,-1962,-1467,1435
-15544,3060,1528,-1696,183,260
-15660,3084,1440,-1452,1584,-797
-16312,3224,1596,-1287,3016,-1522
-16752,3300,1592,-1079,4302,-1725
-16836,3348,1608,-1095,4595,-1686
-16544,3244,1616,-1314,3727,-1314
-16184,3200,1412,-1638,2267,-830
-15984,3140,1664,-1879,718,-170
-16064,3244,1560,-2152,-1018,496
-16260,3196,1572,-2494,-2943,906
-16776,3324,1620,-2704,-4231,1193
-16904,3332,1504,-2675,-4272,1208
-16432,3276,1572,-2454,-3231,1017
-15736,3072,1528,-2111,-1759,716
-15416,3100,1416,-1726,65,334
-15784,3108,1464,-1286,1989,33
-16412,3264,1640,-880,3903,-59
-16788,3324,1528,-647,4956,-50
-16768,3344,1548,-683,4772,22
-16504,3264,1552,-939,3563,70
-16160,3260,1468,-1241,1979,100
-15908,3240,1452,-1618,249,138
-16100,3188,1524,-2072,-1777,-43
-16564,3300,1552,-2505,-3563,-386
-16904,3388,1540,-2697,-4423,-685
-16824,3360,1636,-2635,-3986,-765
-16188,3236,1468,-2308,-2788,-684
-15660,3100,1484,-1872,-1281,-344
-15572,3100,1492,-1389,393,155
-16016,3212,1540,-850,2337,830
-16404,3256,1504,-351,3939,1532
-16676,3336,1396,-118,4451,1881
-16732,3356,1496,-131,3903,1810
-16404,3224,1536,-355,2822,1382
-16088,3248,1516,-668,1524,627
-15932,3152,1548,-1158,-226,-265
-16068,3200,1580,-1709,-2185,-1286
-16680,3396,1696,-2114,-3558,-1948
-16952,3392,1504,-2225,-3828,-2245
-16576,3268,1600,-2040,-3269,-2027
-16056,3208,1540,-1756,-2319,-1409
-15672,3116,1364,-1318,-1051,-373
-15704,3136,1484,-767,618,699
-16136,3244,1540,-211,2473,1767
-16492,3308,1516,232,3570,2413
-16768,3328,1504,440,3746,2610
-16736,3316,1592,363,3100,2164
-16320,3300,1544,124,2132,1313
-15944,3212,1620,-209,864,287
-15880,3208,1488,-737,-884,-810
-16340,3236,1640,-1276,-2582,-1824
-16804,3384,1588,-1583,-3534,-2448
-16936,3436,1464,-1586,-3528,-2508
-16448,3288,1540,-1406,-2895,-2155
-15916,3112,1520,-1114,-2004,-1396
-15512,3000,1548,-688,-660,-300
-15848,3164,1452,-109,1103,857
-16312,3344,1432,443,2694,1940
-16612,3280,1572,800,3397,2562
-16720,3344,1648,903,3254,2647
-16656,3348,1656,820,2698,2218
-16272,3228,1568,600,1634,1286
-15864,3180,1584,142,207,136
-16008,3168,1644,-413,-1586,-1118
-16436,3352,1640,-893,-3072,-2145
-16864,3432,1512,-1135,-3641,-2680
-16764,3376,1584,-1077,-3487,-2633
-16236,3192,1544,-928,-2849,-2125
-15748,3144,1520,-609,-1798,-1171
-15656,3048,1480,-102,-213,24
-15948,3168,1432,546,1644,1224
-16320,3236,1616,993,3025,2133
-16736,3364,1544,1236,3505,2453
-16800,3436,1576,1249,3273,2281
-16536,3288,1612,1185,2576,1636
-16032,3212,1516,782,1368,652
-15812,3128,1440,322,-399,-422
-16108,3244,1452,-284,-2361,-1457
-16708,3368,1532,-678,-3728,-2041
-16884,3372,1628,-823,-4106,-2220
-16664,3360,1684,-739,-3666,-1898
-16060,3184,1520,-489,-2819,-1279
-15584,3172,1524,-110,-1491,-493
-15640,3100,1436,422,431,376
-16060,3208,1500,969,2356,1076
-16448,3276,1580,1362,3540,1469
-16768,3344,1612,1487,3838,1532
-16772,3312,1616,1444,3405,1214
-16396,3288,1512,1230,2472,765
-16028,3172,1536,851,908,125
-15812,3156,1456,301,-1191,-469
-16312,3352,1424,-251,-3118,-949
-16836,3372,1564,-544,-4203,-1189
-16520,3340,1540,-541,-4125,-1136
-15628,3132,1592,253,-1157,-336
-15772,3168,1520,835,1077,105
