ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
-0.5083007812,0.1550292968,-1.0429687500,-18.5496177673,-2.2137403488,-13.6793889999,-9.6950349807,-9.8664140701,-13.6793889999,25.7370052337,10.4217033386,27.9232864379
-0.3237304687,0.4106445312,-0.8742675781,-16.7633590698,49.3740463256,-20.0992374420,-10.5332031250,-7.3977117538,-20.0992374420,18.5289707183,11.7118387222,28.6125373840
-0.4094238281,0.1496582031,-0.7602539062,4.3969464302,17.7938938140,5.5496182441,-10.3133554458,-6.5080170631,5.5496182441,27.8517494201,11.6168403625,29.2546596527
-0.5336914062,0.2243652343,-1.1079101562,-3.4885497093,-23.3435115814,-7.6488547325,-10.4877824783,-7.6751928329,-7.6488547325,25.2732181549,11.2770128250,27.6653461456
-0.4304199218,0.1010742187,-0.8024902343,-11.8320608139,5.0458016395,-26.2137413024,-11.0793857574,-7.4229025840,-26.2137413024,28.0197219848,10.0326280593,27.9329509735
-0.4538574218,0.2214355468,-0.8955078125,-24.3816795349,-7.0229005813,-34.7633590698,-12.2984695434,-7.7740478515,-34.7633590698,26.1970691680,9.3572463989,27.3740959167
-0.4650878906,0.2819824218,-0.9567871093,-14.7328243255,25.3282451629,-1.8778625488,-13.0351104736,-6.5076355934,-1.8778625488,24.9980087280,9.5543451309,28.0941352844
-0.3664550781,0.2817382812,-0.8061523437,0.7099236965,-2.6870229244,46.9618339538,-12.9996147155,-6.6419868469,46.9618339538,23.2252063751,10.7986850738,27.2495975494
-0.4711914062,0.2177734375,-0.9548339843,27.5877857208,-23.8473281860,81.8244247436,-11.6202259063,-7.8343534469,81.8244247436,25.6933708190,12.0852289199,26.0026531219
-0.4426269531,0.1435546875,-0.9921875000,19.1450386047,5.5267176628,64.7709960937,-10.6629743576,-7.5580177307,64.7709960937,23.8221721649,12.2151679992,25.9104671478
-0.3881835937,0.0354003906,-0.8676757812,-6.6030535697,9.9007635116,28.0610694885,-10.9931268692,-7.0629796981,28.0610694885,24.0851860046,10.4221868515,26.0574588775
-0.4089355468,0.1623535156,-1.0180664062,-11.7633590698,6.9236640930,-43.3587799072,-11.5812950134,-6.7167963981,-43.3587799072,21.6365661621,9.6215534210,25.6885814666
-0.3703613281,0.1796875000,-0.9033203125,-23.5419845581,9.5114507675,-63.4732818603,-12.7583942413,-6.2412238121,-63.4732818603,21.9061183929,8.7420740127,25.5254497528
-0.4365234375,0.2607421875,-0.8786621093,-12.4809160232,-17.5190830230,-55.4045791625,-13.3824396133,-7.1171779632,-55.4045791625,25.4673671722,9.1327543258,24.7721767425
-0.4934082031,0.3029785156,-0.9020996093,-3.6259541511,-14.7557249069,-48.5114517211,-13.5637369155,-7.8549642562,-48.5114517211,27.4064311981,10.0714855194,24.5401992797
-0.5136718750,0.2709960937,-0.8596191406,-5.7557253837,-14.5419845581,3.1832060813,-13.8515233993,-8.5820636749,3.1832060813,29.6791839599,10.5875215530,24.6930141448
-0.5383300781,0.2482910156,-0.8105468750,19.3893127441,-17.6488552093,17.1832065582,-12.8820581436,-9.4645061492,17.1832065582,32.4167900085,11.9706697463,25.1015052795
-0.5385742187,0.2033691406,-0.9711914062,23.9465656280,14.0458011627,11.3358774185,-11.6847295761,-8.7622165679,11.3358774185,28.4921150207,12.7494211196,26.2070426940
-0.4672851562,0.1262207031,-0.8439941406,-18.8931293487,24.3587779998,-15.4427480697,-12.6293859481,-7.5442776679,-15.4427480697,28.7037773132,11.1521587371,27.6168022155
-0.4941406250,0.2443847656,-0.8479003906,-3.8473281860,6.5954198837,-60.6793899536,-12.8217525482,-7.2145066261,-60.6793899536,29.2482013702,11.4133405685,28.1418170928
-0.4860839843,0.3613281250,-0.9394531250,1.0458015203,16.0458011627,-8.4198474884,-12.7694625854,-6.4122166633,-8.4198474884,25.7770080566,12.5747995376,28.4690437316
-0.4130859375,0.2834472656,-0.7890625000,6.0763359069,-14.3511447906,32.8244285583,-12.4656457901,-7.1297740936,32.8244285583,26.2290477752,13.5948534011,27.5231208801
-0.4611816406,0.2290039062,-0.9570312500,36.0763359069,-27.7022895812,58.7633590698,-10.6618289947,-8.5148887634,58.7633590698,25.1104831695,14.9135732650,25.9838790893
-0.4370117187,0.2202148437,-0.8930664062,6.5496182441,-23.7709922790,73.2748107910,-10.3343477249,-9.7034387588,73.2748107910,25.4127464294,14.8281946182,24.8879432678
-0.4541015625,0.1442871093,-0.8818359375,14.3053436279,-22.8702297210,81.8854980468,-9.6190805435,-10.8469505310,81.8854980468,26.9393348693,14.4534320831,24.2236671447
-0.5227050781,0.1379394531,-0.9890136718,40.6259536743,-16.4122142791,39.5725173950,-7.5877828598,-11.6675615310,39.5725173950,27.6295795440,15.0664634704,24.0370368957
-0.4606933593,0.1181640625,-0.9045410156,-18.8167934417,17.4503822326,13.6870231628,-8.5286226272,-10.7950420379,13.6870231628,26.7947273254,13.0027351379,25.1923313140
-0.4289550781,0.1491699218,-0.9492187500,9.4656486511,11.2442750930,-38.8167953491,-8.0553398132,-10.2328281402,-38.8167953491,24.0571517944,12.6770734786,25.4999351501
-0.4313964843,0.2016601562,-0.8745117187,-20.8778629302,6.1526718139,-51.6183204650,-9.0992326736,-9.9251947402,-51.6183204650,25.6729011535,11.6408452987,25.7873687744
-0.4555664062,0.2597656250,-0.8759765625,-11.0763359069,-12.1374044418,-44.5114517211,-9.6530494689,-10.5320653915,-44.5114517211,26.5010967254,11.6349763870,25.3785877227
-0.4543457031,0.2753906250,-0.9042968750,-2.2977099418,-9.8625955581,-11.1908397674,-9.7679347991,-11.0251951217,-11.1908397674,25.6706314086,12.0754871368,25.0032348632
-0.4577636718,0.2480468750,-0.8754882812,5.7709922790,-1.6259541511,20.6946563720,-9.4793853759,-11.1064929962,20.6946563720,26.7053833007,12.6235580444,25.1894550323
-0.4494628906,0.1899414062,-0.8752441406,7.1908397674,-24.7328243255,20.5114498138,-9.1198434829,-12.3431339263,20.5114498138,26.6496562957,12.6746034622,24.3573398590
-0.4648437500,0.1914062500,-0.9296875000,-0.8091603279,-8.4961833953,28.0992374420,-9.1603012084,-12.7679433822,28.0992374420,26.0923099517,12.3041152954,24.2564983367
-0.5449218750,0.1481933593,-0.8913574218,16.7633590698,17.3511447906,3.1984732151,-8.3221330642,-11.9003858566,3.1984732151,31.0925655364,12.3819618225,26.0193328857
-0.4458007812,0.2404785156,-0.8991699218,-8.4809160232,35.1297721862,12.2977094650,-8.7461786270,-10.1438970565,12.2977094650,25.5924720764,12.1854372024,27.4483203887
-0.3444824218,0.2490234375,-0.8276367187,2.5648853778,-22.0000000000,46.3206100463,-8.6179342269,-11.2438974380,46.3206100463,21.7309036254,12.7952928543,25.6557083129
-0.4794921875,0.1064453125,-0.9445800781,23.7709922790,-34.9847335815,18.2061061859,-7.4293847084,-12.9931344985,18.2061061859,26.7678356170,12.7469844818,24.3356761932
-0.5944824218,0.1933593750,-0.8251953125,-0.0839694690,-16.9389305114,-16.5725193023,-7.4335832595,-13.8400812149,-16.5725193023,35.0464210510,12.4460668563,25.2223834991
-0.5212402343,0.2541503906,-0.8811035156,-27.8625946044,-21.3206100463,26.1603050231,-8.8267126083,-14.9061117172,26.1603050231,29.6140403747,11.4863367080,24.9750061035
-0.5456542968,0.1496582031,-0.9479980468,12.3282442092,-1.8091603279,-15.9312973022,-8.2103004455,-14.9965696334,-15.9312973022,29.6201705932,11.4559774398,25.5948925018
-0.5109863281,0.2084960937,-0.8166503906,-17.7862586975,5.8778624534,-11.8244276046,-9.0996131896,-14.7026767730,-11.8244276046,31.2269020080,10.8134937286,26.6895027160
-0.5163574218,0.2741699218,-0.8779296875,-8.7938928604,-13.3740453720,-13.4732828140,-9.5393075942,-15.3713788986,-13.4732828140,29.3104705810,11.0776309967,26.5142498016
-0.5222167968,0.2255859375,-0.9184570312,12.8396949768,11.7251911163,6.6106872558,-8.8973226547,-14.7851190567,6.6106872558,28.9061298370,11.7695465087,27.3713550567
-0.4462890625,0.2080078125,-0.8471679687,-7.2748093605,11.5267171859,18.8091602325,-9.2610635757,-14.2087831497,18.8091602325,27.0945301055,11.5333538055,27.8197174072
-0.4628906250,0.1958007812,-0.8896484375,4.9770994186,0.1068702220,0.5954198360,-9.0122089385,-14.2034397125,0.5954198360,26.9372158050,11.6720046997,27.6918849945
-0.3935546875,0.3757324218,-0.8754882812,-11.6793889999,9.0076332092,22.8854961395,-9.5961780548,-13.7530584335,22.8854961395,22.4450359344,12.6314191818,27.2876815795
-0.4475097656,0.2102050781,-0.8093261718,13.7557249069,-25.8091602325,3.6030533313,-8.9083919525,-15.0435161590,3.6030533313,28.1549892425,13.2421493530,26.3208885192
-0.4895019531,0.2724609375,-0.9343261718,-1.1755725145,-17.5572509765,3.3664121627,-8.9671707153,-15.9213790893,3.3664121627,26.7005729675,13.3783769607,25.6316566467
-0.5202636718,0.2302246093,-0.9013671875,-28.6183204650,4.9541983604,-3.5877861976,-10.3980865478,-15.6736688613,-3.5877861976,29.2156810760,12.0263938903,26.3798141479
-0.5002441406,0.2219238281,-0.7915039062,-6.6717557907,-6.5343513488,-8.8091602325,-10.7316741943,-16.0003871917,-8.8091602325,31.3225784301,11.9389591217,26.8435192108
-0.6079101562,0.2412109375,-0.8935546875,5.1679387092,-9.7938928604,9.3129768371,-10.4732770919,-16.4900817871,9.3129768371,33.2976036071,12.2550067901,27.3953914642
-0.5654296875,0.2468261718,-0.7832031250,-32.1526718139,-26.2900772094,7.3358778953,-12.0809106826,-17.8045864105,7.3358778953,34.5497741699,11.2002868652,27.3512210845
-0.5571289062,0.2138671875,-0.8144531250,2.9847328186,-28.5190830230,13.5038166046,-11.9316740036,-19.2305412292,13.5038166046,33.4895133972,11.4814109802,27.0599021911
-0.5939941406,0.1784667968,-0.8190917968,-7.8854961395,-13.8396949768,-9.0305347442,-12.3259487152,-19.9225254058,-9.0305347442,35.3199501037,10.9245529174,27.7107238769
-0.6232910156,0.1958007812,-0.8459472656,-18.5572509765,4.1526718139,-36.7251892089,-13.2538108825,-19.7148914337,-36.7251892089,35.6715316772,10.0805044174,29.0813331604
-0.5783691406,0.5422363281,-0.7026367187,-25.7480907440,2.5572519302,8.2900762557,-14.5412158966,-19.5870285034,8.2900762557,33.0905876159,12.0922660827,29.7914066314
-0.5734863281,0.2592773437,-0.7502441406,44.1068687438,-12.3282442092,0.7175572395,-12.3358726501,-20.2034416198,0.7175572395,35.8470840454,14.4559154510,30.1758079528
-0.5947265625,0.1962890625,-0.8933105468,-11.5877866744,-9.5725193023,4.8473281860,-12.9152622222,-20.6820678710,4.8473281860,33.0336570739,13.3498153686,30.1976547241
-0.6320800781,0.2375488281,-0.8266601562,-15.6335878372,20.0458011627,-8.4503812789,-13.6969413757,-19.6797771453,-8.4503812789,36.3113937377,12.6117534637,31.9666633605
-0.5334472656,0.2121582031,-0.6757812500,4.1450381278,-1.4656488895,6.5343513488,-13.4896898269,-19.7530593872,6.5343513488,36.9847068786,12.9726209640,32.6570816040
-0.6464843750,0.2202148437,-0.8442382812,3.6717557907,-22.7404575347,-9.4045801162,-13.3061017990,-20.8900814056,-9.4045801162,36.5372505187,12.9378471374,32.2726402282
-0.5725097656,0.2287597656,-0.7595214843,-2.9236640930,16.4885501861,-3.0916030406,-13.4522848129,-20.0656547546,-3.0916030406,35.8198928833,12.9014577865,33.5054931640
-0.5935058593,0.2045898437,-0.7639160156,-0.2519083976,-14.6183204650,-6.4122138023,-13.4648799896,-20.7965698242,-6.4122138023,36.8873939514,12.7467575073,33.3915023803
-0.6496582031,0.2673339843,-0.7910156250,-0.7557251930,-1.6183205604,15.3664121627,-13.5026664733,-20.8774852752,15.3664121627,37.8851547241,12.9981727600,33.9967727661
-0.6027832031,0.2087402343,-0.7810058593,4.1068701744,3.4656488895,0.3358778715,-13.2973232269,-20.7042026519,0.3358778715,36.7093696594,13.0149745941,34.5509529113
-0.6174316406,0.2097167968,-0.8552246093,-0.9236640930,8.9847326278,-4.0152673721,-13.3435068130,-20.2549667358,-4.0152673721,35.0373191833,12.7102003097,35.0057601928
-0.5991210937,0.2241210937,-0.7292480468,-11.7633590698,0.3893129825,-3.5496182441,-13.9316749572,-20.2355003356,-3.5496182441,38.1428833007,12.3075008392,35.4928779602
-0.6210937500,0.2131347656,-0.8107910156,-5.2671756744,-17.6564884185,-5.7557253837,-14.1950340270,-21.1183242797,-5.7557253837,36.5334281921,12.0056285858,34.8985595703
-0.6484375000,0.2299804687,-0.8078613281,5.9694657325,3.6335878372,-2.9618320465,-13.8965606689,-20.9366455078,-2.9618320465,37.6676826477,12.3360538482,35.4683570861
-0.6032714843,0.1945800781,-0.7673339843,-4.1603055000,-1.6717556953,-5.3206105232,-14.1045761108,-21.0202331542,-5.3206105232,37.3100051879,11.9999332427,35.6735572814
-0.6445312500,0.2319335937,-0.8430175781,2.5496182441,6.3664121627,6.0763359069,-13.9770956039,-20.7019119262,6.0763359069,36.3962516784,12.1576261520,36.0525360107
-0.6054687500,0.1567382812,-0.8015136718,-0.2824427604,13.1755723953,-1.6793893814,-13.9912176132,-20.0431327819,-1.6793893814,36.5519218444,11.6522855758,36.6874084472
-0.5571289062,0.1748046875,-0.8078613281,-6.0000000000,-1.1832060813,-18.9923667907,-14.2912178039,-20.1022930145,-18.9923667907,33.9813728332,11.1644515991,36.2312164306
-0.4411621093,0.2421875000,-0.9372558593,-18.3053436279,12.1068706512,6.8015265464,-15.2064847946,-19.4969501495,6.8015265464,24.5000209808,10.6856822967,34.9860801696
-0.1411132812,0.1733398437,-0.9394531250,-2.4198472499,90.1221389770,-5.1984734535,-15.3274774551,-14.9908428192,-5.1984734535,8.4026556015,10.5310897827,34.8287582397
-0.1069335937,0.1445312500,-0.8339843750,-2.9923663139,-17.1374053955,-62.4732818603,-15.4770956039,-15.8477134704,-62.4732818603,7.2004299163,10.2872810363,29.9561710357
-0.3298339843,0.2685546875,-1.1870117187,-16.2900772094,11.5038166046,-36.0610694885,-16.2915992736,-15.2725229263,-36.0610694885,15.1640033721,9.8964509963,28.2262592315
-0.2238769531,0.2111816406,-1.1306152343,6.0839695930,128.9084014892,-10.6564884185,-15.9874010086,-8.8271026611,-10.6564884185,11.0147247314,10.2279977798,31.1231384277
-0.0793457031,0.1330566406,-0.8791503906,-30.1679382324,37.8396949768,-11.6030530929,-17.4957981109,-6.9351177215,-11.6030530929,5.0993666648,8.6974458694,28.8277606964
-0.2155761718,0.2629394531,-1.2182617187,-0.0992366409,2.9694657325,-12.8625955581,-17.5007591247,-6.7866444587,-12.8625955581,9.8134078979,9.1883916854,26.1018123626
-0.2890625000,0.2436523437,-1.3320312500,-16.6183204650,130.2366485595,17.2137413024,-18.3316745758,-0.2748117446,17.2137413024,12.0498991012,8.6241025924,29.5290832519
-0.0737304687,0.1821289062,-0.9594726562,-15.0763359069,72.8625946044,6.9618320465,-19.0854911804,3.3683180809,6.9618320465,4.3174495697,8.2973318099,28.8439998626
-0.1518554687,0.3293457031,-1.3293457031,2.2595419883,-4.8931298255,0.7099236965,-18.9725131988,3.1236615180,0.7099236965,6.3271665573,9.2230243682,25.2585182189
-0.2822265625,0.2500000000,-1.3562011718,-25.0381679534,109.7557220458,30.9160308837,-20.2244224548,8.6114482879,30.9160308837,11.5660305023,8.3099746704,27.8692646026
-0.0830078125,0.1799316406,-0.9301757812,0.1603053331,89.8625946044,22.5496177673,-20.2164077758,13.1045780181,22.5496177673,5.0071663856,8.7061462402,28.2591133117
-0.1508789062,0.1870117187,-1.0368652343,-1.4122137069,-16.7022895812,1.9007634162,-20.2870178222,12.2694635391,1.9007634162,8.1495704650,8.8581686019,24.5328350067
-0.2797851562,0.4101562500,-1.2324218750,-7.9236640930,61.7633590698,35.0305328369,-20.6832008361,15.3576316833,35.0305328369,12.1560468673,9.8897895812,25.3012580871
-0.1037597656,0.1530761718,-0.8530273437,-2.8015268325,85.4427490234,53.8931312561,-20.8232765197,19.6297683715,53.8931312561,6.8272204399,9.8023424148,26.1614685058
-0.0869140625,0.1555175781,-0.8041992187,-7.8091602325,-35.7557258605,27.0000000000,-21.2137336730,17.8419818878,27.0000000000,6.0569586753,9.6325550079,21.6261749267
-0.2360839843,0.2231445312,-1.0541992187,-5.1374044418,-20.4274806976,-7.0534353256,-21.4706039428,16.8206081390,-7.0534353256,12.3577775955,9.7199296951,19.3677482604
-0.1904296875,0.1669921875,-0.9492187500,19.2137413024,82.4732818603,3.1755726337,-20.5099163055,20.9442729949,3.1755726337,11.1767129898,10.5465135574,21.6442070007
-0.0393066406,0.1474609375,-0.6843261718,-30.3816795349,-0.1297709941,4.2671756744,-22.0289993286,20.9377841949,4.2671756744,3.2137632369,9.4944562911,18.8741264343
-0.1176757812,0.2312011718,-0.8471679687,21.2366409301,-94.3740463256,-0.0152671756,-20.9671669006,16.2190818786,-0.0152671756,7.6324062347,11.2418079376,13.1769723892
-0.2238769531,0.2241210937,-1.1240234375,4.2824425697,-13.3206110000,43.4351158142,-20.7530441284,15.5530509948,43.4351158142,11.0524015426,11.3972311019,12.2921600341
-0.0974121093,0.1616210937,-0.8906250000,1.2595419883,2.4885497093,48.2213745117,-20.6900672912,15.6774787902,48.2213745117,6.1423816680,11.2750482559,11.4754571914
-0.0969238281,0.2058105468,-0.8649902343,-10.7786254882,-106.4274826049,41.4732818603,-21.2289981842,10.3561038970,41.4732818603,6.2211790084,11.1212224960,6.1641473770
-0.2702636718,0.2326660156,-1.2556152343,4.2595419883,-91.7862625122,46.2366409301,-21.0160217285,5.7667908668,46.2366409301,11.9498119354,11.1742506027,3.1310811042
-0.1853027343,0.2094726562,-1.1635742187,-4.8320612907,-10.7557249069,68.9770965576,-21.2576255798,5.2290048599,68.9770965576,8.9076995849,10.8048992156,3.5404555797
-0.1027832031,0.1733398437,-0.9482421875,-26.9923667907,-95.7633590698,56.2137413024,-22.6072444915,0.4408369064,56.2137413024,6.0862536430,9.5820388793,-0.1476175212
-0.2851562500,0.2609863281,-1.3791503906,-11.0076332092,-88.6641235351,61.2290077209,-23.1576271057,-3.9923691749,61.2290077209,11.4837350845,9.2517280578,-2.1711397171
-0.1796875000,0.2106933593,-1.1787109375,-22.5419845581,-13.9083967208,78.9007644653,-24.2847270965,-4.6877889633,78.9007644653,8.5344381332,8.4091062545,-1.1564098596
-0.0288085937,-0.0166015625,-1.0527343750,-37.5954208374,-99.0839691162,61.4045791625,-26.1644973754,-9.6419868469,61.4045791625,1.5673412322,5.4144639968,-4.9589157104
-0.2504882812,0.2521972656,-1.2810058593,-34.4732818603,-79.0763320922,-4.8167939186,-27.8881607055,-13.5958032608,-4.8167939186,10.8606519699,4.7775287628,-5.9467244148
-0.1896972656,0.2080078125,-1.1418457031,-31.5419845581,15.4427480697,13.5496187210,-29.4652595520,-12.8236656188,13.5496187210,9.2824811935,4.2485055923,-3.0060272216
-0.0769042968,0.1591796875,-0.8479003906,-25.5114498138,-43.5801544189,0.3358778715,-30.7408313751,-15.0026731491,0.3358778715,5.0940194129,4.1155118942,-3.6431765556
-0.2055664062,0.1977539062,-1.0568847656,-22.3129768371,-83.5725173950,-8.9083967208,-31.8564796447,-19.1812992095,-8.9083967208,10.8234443664,4.1109976768,-5.0250158309
-0.2138671875,0.2058105468,-1.1093750000,-14.1755723953,14.8778629302,9.1755723953,-32.5652580261,-18.4374065399,9.1755723953,10.7329378128,4.4405002593,-2.0290136337
-0.2089843750,0.1379394531,-1.0764160156,0.3129770994,-12.0458011627,-64.5648880004,-32.5496101379,-19.0396957397,-64.5648880004,10.9002189636,4.8632316589,-0.6015753746
-0.2778320312,0.2229003906,-1.2082519531,-27.1679382324,97.0381698608,-97.5419845581,-33.9080085754,-14.1877870559,-97.5419845581,12.7419738769,4.5079555511,5.5240793228
-0.1127929687,0.1691894531,-1.0058593750,2.8396947860,50.4427490234,-5.0229005813,-33.7660255432,-11.6656494140,-5.0229005813,6.3102726936,5.3758912086,7.7858252525
-0.2163085937,0.2351074218,-1.2622070312,-46.0000000000,24.2900772094,1.1068701744,-36.0660247802,-10.4511451721,1.1068701744,9.5631341934,4.1749749183,9.0847501754
-0.2033691406,0.2214355468,-1.1369628906,10.0000000000,107.5190811157,5.3740458488,-35.5660247802,-5.0751910209,5.3740458488,9.9580230712,5.6016683578,13.7853031158
-0.0915527343,0.1464843750,-0.8981933593,-11.5496187210,52.4122123718,-0.9618320465,-36.1435050964,-2.4545803070,-0.9618320465,5.7446722984,5.6529254913,14.8067283630
-0.1679687500,0.1975097656,-1.0561523437,-36.5267181396,-3.2595419883,-6.3664121627,-37.9698410034,-2.6175575256,-6.3664121627,8.8850374221,4.8221883773,13.7799444198
-0.2312011718,0.1923828125,-1.0571289062,20.7175579071,59.0076332092,33.7175559997,-36.9339637756,0.3328242301,33.7175559997,12.1433315277,6.4914970397,16.0422782897
-0.1025390625,0.1328125000,-0.8247070312,-5.5572519302,42.3816795349,38.7175559997,-37.2118263244,2.4519083499,38.7175559997,6.9981822967,6.6435518264,16.4868850708
-0.2553710937,0.6225585937,-0.7556152343,4.2671756744,-36.4732818603,49.2824440002,-36.9984664916,0.6282443046,49.2824440002,14.6190910339,11.5243835449,14.6566019058
-0.1831054687,0.1845703125,-0.9423828125,21.5419845581,-37.7404594421,89.6259536743,-35.9213676452,-1.2587786912,89.6259536743,10.7954463958,12.3436899185,12.4734592437
-0.1477050781,0.1696777343,-0.8591308593,11.9465646743,-2.3282442092,132.0992431640,-35.3240394592,-1.3751908540,132.0992431640,9.5737323760,12.6520462036,11.9395503997
-0.1196289062,0.1335449218,-0.8164062500,39.2900772094,-64.0687026977,113.1221389770,-33.3595352172,-4.5786261558,113.1221389770,8.2284564971,13.8030929565,8.6599664688
-0.1674804687,0.3320312500,-1.0473632812,-30.4274806976,-91.0229034423,129.5419921875,-34.8809089660,-9.1297712326,129.5419921875,8.6669111251,13.0467872619,4.7925348281
0.3720703125,-0.9069824218,-1.1218261718,38.6564903259,-25.6870231628,145.5343475341,-32.9480857849,-10.4141225814,145.5343475341,-14.4622869491,7.1073727607,0.8126127243
-0.2512207031,0.1311035156,-1.1098632812,-20.5038166046,-33.1908378601,27.0992374420,-33.9732780456,-12.0736646652,27.0992374420,12.6689281463,6.1556758880,1.1804494857
-0.1293945312,0.2285156250,-1.0595703125,-88.3664093017,-66.7938919067,34.5343513488,-38.3915977478,-15.4133596420,34.5343513488,6.8074769973,3.2892570495,-0.8142368316
-0.2092285156,0.2072753906,-1.1982421875,14.6259546279,-50.8320617675,11.4198474884,-37.6603012084,-17.9549636840,11.4198474884,9.7625875473,4.8680577278,-1.3880758285
-0.1652832031,0.1943359375,-1.1494140625,-93.7862625122,-41.5267181396,37.6412200927,-42.3496131896,-20.0312995910,37.6412200927,8.0699224472,1.5770158767,-1.7342616081
-0.1687011718,0.2453613281,-1.1213378906,-34.0000000000,-71.0610656738,16.0992374420,-44.0496139526,-23.5843524932,16.0992374420,8.3608570098,1.7268475532,-3.2400894165
-0.2099609375,0.1958007812,-1.2182617187,-12.0839691162,-54.9160308837,13.9083967208,-44.6538124084,-26.3301544189,13.9083967208,9.6570081710,2.3042683601,-3.6394567489
-0.1679687500,0.2087402343,-1.1186523437,-97.1450347900,-29.8396949768,37.6641235351,-49.5110626220,-27.8221397399,37.6641235351,8.3965158462,-0.6017498016,-3.1022479534
-0.1413574218,0.2207031250,-1.0402832031,-7.2290077209,-45.5801544189,-29.5267181396,-49.8725128173,-30.1011466979,-29.5267181396,7.5716557502,0.9620971679,-3.4383192062
-0.1877441406,0.1738281250,-1.0878906250,-32.3969459533,-40.6641235351,-22.5419845581,-51.4923591613,-32.1343536376,-22.5419845581,9.6711292266,0.7831357955,-3.2001271247
-0.1667480468,0.1933593750,-1.0100097656,-75.9236679077,-10.2213745117,-6.9694657325,-55.2885437011,-32.6454238891,-6.9694657325,9.2103910446,-0.9566363334,-1.7729580402
-0.1357421875,0.1833496093,-0.9245605468,27.0000000000,-17.6717548370,-32.5267181396,-53.9385452270,-33.5290107727,-32.5267181396,8.1950254440,1.9994784355,-1.0288101434
-0.1503906250,0.1428222656,-0.9606933593,-24.6641216278,-16.3358783721,-48.9847335815,-55.1717529296,-34.3458061218,-48.9847335815,8.8018970489,1.9046852111,-0.2484788894
-0.1640625000,0.1657714843,-0.9550781250,-54.8931312561,12.9694652557,-65.9542007446,-57.9164085388,-33.6973342895,-65.9542007446,9.6062011718,0.7421088695,1.7809255123
-0.2116699218,0.0639648437,-0.9592285156,25.7175579071,34.7786254882,-72.5190811157,-56.6305313110,-31.9584026336,-72.5190811157,12.4171380996,2.2826399803,4.8544492721
-0.1701660156,0.1108398437,-0.9399414062,-14.2213745117,35.9312973022,-112.5267181396,-57.3415985107,-30.1618385314,-112.5267181396,10.1924972534,2.3286504745,7.1822366714
-0.2194824218,0.2036132812,-1.0065917968,-45.4045791625,46.3511466979,-140.8244323730,-59.6118278503,-27.8442802429,-140.8244323730,12.0635786056,1.7266058921,9.8843622207
-0.2194824218,0.2092285156,-1.0437011718,9.5419845581,85.6030502319,-146.2442779541,-59.1347274780,-23.5641269683,-146.2442779541,11.6505479812,3.5380239486,13.7874202728
-0.0639648437,0.5183105468,-0.7729492187,-35.6564903259,62.7251892089,-96.4274826049,-60.9175529479,-20.4278678894,-96.4274826049,3.9318633079,6.5550098419,14.9749078750
-0.3266601562,0.3854980468,-1.0815429687,-5.2900762557,60.7633590698,-22.2519092559,-61.1820564270,-17.3896999359,-22.2519092559,15.8810367584,8.1729526519,17.6932716369
-0.1853027343,0.1965332031,-1.1538085937,-4.1679387092,59.7633590698,-14.1832065582,-61.3904533386,-14.4015321731,-14.1832065582,8.9964332580,8.2018661499,18.9286899566
-0.1916503906,0.2158203125,-1.1442871093,-49.7480926513,72.3511428833,-1.9541984558,-63.8778572082,-10.7839746475,-1.9541984558,9.3461132049,6.4379153251,20.5662269592
-0.1723632812,0.2175292968,-1.1313476562,13.0076332092,62.0152664184,-18.4656486511,-63.2274742126,-7.6832113265,-18.4656486511,8.5090084075,7.6394209861,21.3932933807
-0.1896972656,0.1931152343,-1.1723632812,-29.8473281860,62.6335868835,-8.9389314651,-64.7198410034,-4.5515317916,-8.9389314651,9.0710611343,6.6103849411,22.2068862915
-0.1743164062,0.2233886718,-1.1193847656,-36.9771003723,69.3587799072,-4.5648856163,-66.5686950683,-1.0835926532,-4.5648856163,8.6827802658,5.7205333709,23.1260204315
-0.1594238281,0.2014160156,-1.0708007812,14.1374044418,57.0992355346,-19.1374053955,-65.8618240356,1.7713692188,-19.1374053955,8.3242721557,7.0441818237,23.3324756622
-0.2089843750,0.1657714843,-1.0866699218,-36.6412200927,47.7099227905,20.6183204650,-67.6938858032,4.1568651199,20.6183204650,10.7644319534,5.7082777023,23.4749412536
-0.1418457031,0.2087402343,-0.9877929687,4.4809160232,34.7557258605,21.6183204650,-67.4698410034,5.8946514129,21.6183204650,7.9974746704,6.8146433830,22.6304397583
-0.0541992187,0.1591796875,-1.0925292968,24.0000000000,27.3969459533,27.8320617675,-66.2698440551,7.2644987106,27.8320617675,2.8104295730,8.0543775558,20.8218078613
-0.1787109375,0.2060546875,-0.8642578125,-29.0152664184,14.6030530929,58.9694671630,-67.7206039428,7.9946513175,58.9694671630,11.3728284835,7.5843610763,20.0250911712
-0.1337890625,0.1918945312,-0.8925781250,15.2748088836,-5.3358778953,48.5648841857,-66.9568634033,7.7278575897,48.5648841857,8.3369131088,8.8963584899,18.0450916290
-0.1975097656,0.1369628906,-0.9411621093,29.2977104187,-35.5190849304,130.0152740478,-65.4919815063,5.9519033432,130.0152740478,11.7318525314,10.0229158401,15.5885457992
-0.1689453125,0.1784667968,-0.8552246093,-20.0687026977,-38.4045791625,186.8778686523,-66.4954147338,4.0316743850,186.8778686523,10.9447250366,9.4020347595,13.2597789764
