ax,ay,az,gx,gy,gz
-19496,6340,-4240,-6761,-5844,-11184
-18268,5832,-4000,-5632,-1241,-8920
-18332,5884,-3780,-5927,-3161,-10792
-15776,4984,-3472,-5596,-387,-7199
-15628,4852,-3316,-5015,705,-7831
-13840,4432,-3100,-6049,-416,-3786
-13268,4060,-2904,-4796,3301,-2593
-13924,4456,-3108,-6033,627,355
-13572,4124,-3084,-5864,2108,3340
-15992,5104,-3428,-5579,2417,4228
-16560,5104,-3580,-6869,-500,7822
-18168,5732,-3900,-5376,2297,7361
-19332,6000,-4116,-6872,-2021,9964
-19148,6020,-4088,-5204,829,8778
-19840,6076,-4208,-6242,-2545,10059
-17964,5592,-3976,-4948,-652,8136
-18084,5512,-3768,-4968,-1717,7978
-15312,4716,-3324,-4440,-2127,5366
-14932,4552,-3136,-3264,561,4746
-13740,4120,-3056,-3408,-2247,1126
-12860,3924,-2788,-1832,1726,539
-14072,4308,-2904,-1272,1135,-3231
-13952,4336,-3132,-973,1564,-3970
-16060,4884,-3388,641,4674,-6895
-17112,5440,-3660,-169,2205,-7353
-18100,5524,-3880,1592,6421,-9046
-19664,6272,-4304,486,3787,-8776
-18688,5812,-4172,1516,6654,-9494
-19732,6268,-4100,513,5045,-8198
-17392,5344,-3872,668,5472,-8276
-17520,5576,-3736,294,5728,-6207
-14636,4616,-3152,-1194,3157,-1702
-15104,4632,-3284,-3388,-2481,2774
-15164,4812,-3300,-3917,-4166,3852
-17496,5412,-3712,-3796,-3561,5770
-18112,5744,-4000,-4948,-7679,5823
-19188,5900,-4056,-3963,-4735,7047
-19400,6120,-4240,-5022,-8791,6835
-18776,5784,-4176,-3561,-5159,6621
-18488,5752,-4008,-4250,-7981,6187
-16256,5064,-3548,-2704,-4486,5098
-16008,5044,-3476,-2464,-4785,3947
-13532,4028,-3084,-1833,-3635,2905
-13556,4184,-2928,-79,-178,531
-13368,4032,-2900,-299,-1339,237
-13280,4076,-2984,1753,2640,-3016
-15368,4804,-3236,1957,3295,-2865
-15596,4764,-3476,2644,3534,-5672
-17904,5620,-3940,3683,6896,-5329
-18448,5816,-3968,3149,4370,-7458
-19268,6072,-4176,4176,8298,-6442
-19448,6092,-4228,3133,4782,-7920
-18480,5808,-4092,3733,7906,-5953
-18008,5664,-3748,2486,4034,-6620
-15804,4992,-3528,2511,5464,-4036
-15604,4896,-3316,1746,3153,-4126
-13768,4340,-3004,519,883,-1013
-13944,4300,-2920,744,1360,-501
-14096,4440,-2972,-1063,-2976,2347
-14308,4392,-3116,-815,-2236,3359
-16636,5260,-3480,-1658,-4440,5061
-16764,5104,-3684,-2230,-6113,6502
-18944,5964,-4020,-1773,-5047,7303
-18864,5760,-4180,-2694,-7962,8093
-19384,6140,-4088,-1423,-5019,8252
-18884,5740,-4100,-2174,-7897,8093
-17636,5504,-3912,-591,-4195,7692
-16732,5060,-3664,-829,-6257,6313
-14644,4500,-3244,580,-3060,5189
-14412,4428,-3100,1203,-2667,3452
-12960,3996,-2816,1719,-2770,1093
-13300,4036,-2912,3243,834,-304
-14320,4452,-3092,3225,-1122,-3358
-14764,4556,-3296,4306,1402,-4259
-17188,5324,-3636,4817,1312,-7193
-17368,5376,-3800,4588,713,-7330
-19240,6064,-4056,5505,2523,-9542
-19056,6088,-4116,4414,17,-8586
-19376,6124,-4168,5407,2560,-9966
-18532,5792,-4064,3839,-644,-8019
-17180,5392,-3728,4667,1755,-8271
-16340,5128,-3448,3235,-755,-5253
-14228,4460,-3132,3520,180,-4509
-14224,4492,-3004,2881,-55,-881
-13248,4104,-2940,2133,-1965,288
-13792,4304,-2992,2650,637,3643
-15116,4632,-3224,1785,-1677,5468
-15484,4936,-3300,2196,-167,7519
-17824,5536,-3756,2414,251,9226
-18004,5652,-3960,2331,-582,10285
-19444,6112,-4092,3565,1831,10897
-18860,5940,-4064,3214,-315,11163
-18592,5924,-4004,4841,2730,10133
-17720,5516,-3720,4233,-97,9738
-15872,4568,-3400,5511,1243,5056
-16560,3520,-3076,8725,-2023,414
-13296,-464,-1044,-16464,2306,1470
-17436,5692,-2100,170,-1743,3388
-12468,5484,-2424,-3743,-840,-1407
-14480,7496,-2404,-3702,102,442
-12784,8580,-3396,-10465,-622,-5693
-14844,8928,-3308,-8918,1770,-5712
-14264,8612,-3528,-8777,2233,-8996
-14784,7280,-3028,-2485,-539,-7055
-15940,10424,-2276,2199,-4364,-2826
-15396,8648,-2324,-770,-1436,-6256
-14388,7880,-2272,-2376,3308,-3102
-15956,8032,-2100,-1605,3543,-3644
-14516,7364,-2152,1209,2414,-204
-14016,7372,-2360,144,2414,630
-15960,5964,-2144,-6196,-1483,-4784
-13184,3604,-2920,4793,7489,2274
-18868,6572,-3736,5908,-671,-10150
-11952,2624,-2920,3868,1445,3938
-19004,7000,-3808,5553,2758,-3057
-12624,2956,-3020,-1578,-8849,12592
-16716,5712,-4000,8849,8722,-10373
-17804,4928,-3608,-2299,-8295,17516
-11960,3856,-3164,7304,3194,-11749
-19704,6272,-3740,886,1000,18925
-13380,4004,-3268,3981,-8349,-13130
-16004,5564,-3440,4633,9393,16420
-15956,4548,-3552,2164,-12849,-9157
-13904,5148,-3484,5314,6454,10536
-18488,5128,-3472,4535,-5129,-4441
-11844,4388,-3000,2912,-6805,2594
-17708,4764,-3720,7863,6533,1934
-16324,6004,-3920,1729,-14696,-3007
-12952,3312,-3116,8048,7124,3473
-19536,6916,-4052,3718,-11128,-6489
-12136,3092,-3024,4311,-1215,7884
-18832,6516,-3756,7326,-1751,-9383
-12760,3228,-3100,610,-9888,10656
-17804,5864,-3948,10026,4863,-12238
-15528,4280,-3316,-454,-11431,12703
-13228,4112,-3228,9605,3177,-13618
-19008,5920,-3724,1547,-4567,14697
-12484,3772,-3084,7273,-4020,-13741
-17180,5796,-3468,5276,5168,13850
-14772,4252,-3428,4906,-10703,-11815
-15800,5620,-3680,7671,10014,12065
-16060,4620,-3352,5179,-9534,-8611
-13400,4708,-3340,7857,8276,10811
-19232,5740,-3668,7038,-5574,-8481
-12024,4124,-3136,5932,341,9036
-18444,5296,-3732,10210,3492,-6605
-13936,4788,-3472,3415,-8510,7743
-16208,4488,-3628,11870,8441,-5533
-16480,5696,-3696,2899,-10590,7297
-12744,3204,-3072,10373,5243,-3549
-19388,6888,-3916,4908,-5200,5809
-11604,2744,-2808,6611,-3426,-224
-18544,6768,-3836,8188,2861,2813
-14020,3524,-3256,3170,-10497,4805
-15288,5464,-3628,9901,5621,-1074
-17892,4836,-3688,2750,-9673,9353
-12732,4452,-3240,8909,600,-3509
-18716,5332,-3716,5002,-4123,9668
-13092,4484,-3408,7080,-5754,-3049
-17516,5244,-3464,8097,4000,10412
-14552,4872,-3460,5352,-12603,-4306
-14240,4284,-3264,9623,7375,10229
-17656,5816,-3912,5996,-12415,-5507
-12100,3516,-3096,8306,2512,9582
-19220,6300,-3960,8768,-5542,-6790
-12004,3472,-2992,5215,-6681,9525
-17888,5640,-3776,11624,1947,-8435
-15168,4552,-3620,2945,-12507,10601
-15156,4552,-3600,12237,3263,-9917
-17236,5428,-3704,3343,-10604,11169
-13148,3748,-3308,10321,-2066,-10021
-18688,6244,-3776,5820,-3348,10908
-12596,3608,-3228,8371,-7541,-9915
-17524,6000,-3616,8018,2718,10721
-14900,4236,-3504,6460,-12425,-7607
-14440,5064,-3436,9795,5624,7983
-17140,4908,-3648,6994,-9785,-4163
-12664,4392,-3248,9232,1086,4785
-18336,5264,-3644,9690,-1716,-1748
-13140,4504,-3376,7317,-6643,2584
-17492,5024,-3620,12252,4558,-2693
-14836,5000,-3524,6045,-10429,3142
-14800,4188,-3544,13143,7004,-2309
-17628,6044,-3892,6573,-9318,2349
-12912,3456,-3188,11286,2411,-1326
-18644,6512,-3888,8823,-3103,1222
-12392,3188,-3104,8023,-5251,1469
-18480,6572,-3900,10461,2091,1654
-13812,3604,-3252,6461,-8992,2631
-14924,5292,-3524,11795,4351,-1104
-17092,4748,-3528,6086,-7836,7270
-13696,4764,-3504,10951,413,-2806
-17424,5136,-3476,8165,-1117,9915
-13708,4500,-3392,8953,-6744,-3708
-16532,5120,-3688,10588,5458,10503
-15876,5104,-3744,7817,-10592,-3118
-14524,4496,-3456,11341,6390,9559
-17608,5656,-3716,8689,-8306,-2423
-12368,3696,-3080,9772,875,8660
-18820,6024,-3952,11106,-2031,-2917
-13048,3896,-3200,7275,-6302,9054
-12736,3408,-3104,9969,-2721,1166
-16756,5788,-3816,11642,1479,-623
-15436,4228,-3440,5856,-10569,7873
-13940,4728,-3384,11230,-1178,-2860
-18264,5404,-3796,7046,-6118,10125
-13232,4404,-3388,9649,-6403,-3494
-16984,5184,-3488,9461,376,10163
-14768,4768,-3668,8092,-11510,-3673
-15464,4708,-3544,11132,4031,8722
-16472,5272,-3724,8057,-11973,-3323
-11912,6060,-3724,-17740,7783,11514
-18772,7000,-3912,-9736,4888,-15312
-14176,4576,-2704,-8727,2531,4575
-14864,6072,-3220,-2833,4810,-6119
-16308,5668,-2588,-4720,-2502,-1532
-14964,5272,-1816,2821,1454,94
-15932,5356,-2840,3861,-1385,652
-14916,5472,-3068,4449,-1217,-948
-15724,6656,-2956,-573,-148,1355
-14892,4968,-3000,-1974,2198,560
-16116,5244,-3420,1082,-1315,-3930
-14568,5432,-2968,674,-149,1371
-15132,5772,-2908,-6130,2193,-3402
-15968,3608,-2700,-2442,164,1244
-16064,4932,-2776,3394,-853,-1233
-15112,5320,-3024,1194,484,537
-15568,4964,-3044,373,326,545
-14528,4352,-3080,503,-1355,-2
-16472,5444,-3588,1468,1198,-470
-15628,4764,-3340,206,-1478,1675
-14908,4816,-3288,1474,296,-1749
-15748,4816,-3268,515,-1222,740
-15320,5076,-3364,1151,-186,-553
-15720,4868,-3236,866,442,1996
-14912,4784,-3136,785,-1959,-1625
-15760,4964,-3408,1073,1417,3030
-15652,5032,-3336,856,-2188,-2147
-14484,4588,-3152,820,588,2963
-16448,5160,-3428,1317,-828,-1931
-14832,4740,-3256,137,-1601,2899
-15800,4820,-3332,2079,858,-2639
-15216,4944,-3204,-188,-2558,3013
-16236,5004,-3460,2058,887,-2513
-15544,5060,-3332,316,-1425,2477
-14200,4204,-3192,1184,-1162,-1414
-16068,5360,-3328,1408,834,892
-15028,4476,-3264,484,-2665,-660
-15556,5108,-3408,1756,1406,59
-15748,4728,-3188,393,-2107,965
-14808,4860,-3336,1663,-189,-1874
-16888,5240,-3500,1082,380,2341
-15764,5108,-3472,1122,-2514,-2995
-14776,4576,-3196,1523,2010,3261
-15392,4900,-3228,1186,-2682,-3420
-15944,4960,-3512,1292,1503,3784
-15424,4864,-3212,1929,-686,-3249
-14380,4604,-3040,495,-976,3802
-16236,5028,-3340,2239,634,-2440
-16372,5368,-3572,360,-1704,3195
-14016,4196,-3084,2077,800,-1335
-15596,5160,-3348,862,-1135,1596
-16072,4800,-3592,1172,-660,647
-15820,5332,-3412,1320,-65,1045
-13660,4008,-2916,595,-1999,1388
-16464,5456,-3624,2165,1132,-1049
-16548,4992,-3556,351,-2086,2695
-16228,4908,-3384,886,-2460,-562
-15244,5044,-3304,1166,-2768,-2326
-15624,4764,-3348,1618,1553,3251
-15200,4964,-3308,1364,-3078,-3745
-14236,4356,-3136,1119,487,4075
-18240,5888,-3864,2157,-1211,-4217
-15304,4704,-3332,570,-1238,4023
-13852,4256,-2964,2667,600,-3725
-15164,4880,-3276,323,-2365,3409
-16200,4992,-3536,2593,819,-2892
-15740,5104,-3340,923,-972,2808
-14980,4508,-3272,1909,-768,-2050
-16208,5288,-3424,1707,845,2016
-15204,4508,-3260,1045,-2364,-368
-15564,5108,-3292,2222,1658,610
-15796,4784,-3360,928,-1857,1345
-14812,4828,-3260,2000,49,-820
-16052,4904,-3312,1447,359,2629
-15184,5016,-3276,1456,-2424,-2124
-15232,4708,-3244,1869,1939,3691
-16380,5192,-3484,1389,-3026,-2782
-14224,4380,-3120,1502,941,3933
-15348,4748,-3272,2023,-1665,-3274
-14660,940,-3408,2228,-1007,2083
-13624,5812,-3372,-5215,-1290,4006
-18100,6532,-3748,-3697,2965,-4627
-15504,4744,-3612,1215,238,1690
-14960,4940,-3764,-1750,391,-1704
-16076,4680,-3844,263,-1411,1261
-14244,4332,-3220,589,-3714,205
-15364,4944,-3336,2817,2678,104
-16828,5260,-3512,400,-3862,843
-15072,4828,-3380,2408,1109,-567
-15600,4884,-3164,1490,-663,1220
-14136,4440,-3172,1207,-2688,-788
-16360,5124,-3444,2635,2831,1587
-15136,4812,-3264,621,-4369,-779
-14952,4688,-3264,2472,2201,1524
-16640,5256,-3432,1228,-2677,-638
-14968,4636,-3304,1818,-17,1133
-16080,5156,-3372,2373,502,-634
-14416,4520,-3296,666,-3382,1335
-15568,4876,-3236,3185,2830,-487
-17484,3240,-3924,12854,-7124,1582
-14044,4200,-3556,17014,-4442,6855
-15564,4876,-3808,17680,-6420,-50
-15472,4776,-3812,16501,-5735,7325
-16144,5044,-4056,18141,-5314,-490
-14528,4468,-3576,16140,-6633,7523
-15688,4748,-3952,18159,-5206,-546
-15404,4920,-3832,16320,-6194,7140
-15916,4708,-3976,17689,-6085,312
-15464,5084,-3860,16731,-5486,6152
-14544,4216,-3588,17135,-6594,2081
-15136,4888,-3784,17116,-5474,3939
-16200,4788,-3904,16982,-5933,3914
-17712,5008,-1840,17230,-12264,5001
-12920,5016,-2924,26269,-5915,979
-9044,740,-3108,-426,14282,-10060
-19232,1332,-2168,2214,-4218,-12071
-15792,-2864,-3064,-8688,-10447,-5752
-18348,2336,-1668,3111,-15417,-14242
-17516,-1556,-344,-1069,-9948,-2595
-15180,-684,1984,694,-9936,-10314
-13060,-2876,4436,-4057,155,829
-14220,-3188,4436,1461,720,923
-15488,-2920,3480,3003,1734,1764
-15424,-4540,3632,-2595,5165,-1328
-13512,-2860,2252,4686,-1191,333
-16328,-1180,4016,8955,1747,5881
-17080,-1596,3944,1488,-3927,-7574
-16812,-3208,4952,6421,2125,1243
-14300,-608,1636,7318,3824,6475
-16276,-1668,3336,-511,-624,2596
-14368,-592,3408,-594,-6213,-3712
-15492,-1576,3896,1410,1373,-4150
-15560,-3360,4748,-5780,-6611,-2274
-14228,508,5768,8852,-8404,-3011
-13496,-2884,6316,3245,-870,4967
-16720,-1096,6784,1626,-4027,243
-14656,-1076,8196,-39,-2813,-2481
-14520,-2156,7848,-36,3347,-1251
-14848,-1588,7316,-359,-1129,2238
-13684,-1176,7700,915,-1040,527
-14324,-1204,7792,517,2708,2496
-16628,-400,7204,1928,876,2417
-14020,-144,6820,2527,-4941,-2231
-14084,288,8088,-346,-12,1467
-14232,-820,7956,-3400,2912,2700
-15516,488,7280,-2425,24,3879
-14996,892,7336,-111,-830,-728
-14488,264,7540,893,-3560,-2131
-13952,1088,8100,1837,23,-524
-14512,188,7812,690,-233,61
-13872,1352,7724,662,726,779
-13856,600,7836,-516,-316,-206
-14928,808,8192,-359,988,1388
-14640,1024,7852,-478,-787,-622
-14568,940,7544,-720,584,-273
-14816,492,7592,-945,-673,-501
-14356,720,7424,-267,-624,-650
-14088,720,7800,-120,899,682
-13772,464,8064,-702,577,296
-14928,732,8028,-310,-321,289
-14328,680,8068,421,248,159
-14436,556,8112,-565,-83,-214
-14704,508,7896,-489,558,744
-14192,696,7692,-153,-376,-109
-14792,588,7792,-528,-42,-128
-15208,892,7756,325,342,1053
-15236,1324,7536,-28,-128,-18
-14344,1004,7756,291,-33,-304
-14332,988,7848,145,-1063,-616
-15296,1052,8184,363,-1119,-1611
-14528,460,8228,-20,-1341,-3430
-14612,-556,8544,-736,-324,-2515
-14580,396,9156,-236,-2309,-673
-13936,-216,9024,-257,-2827,-2601
-13992,-1168,9876,1230,-4442,-917
-12028,276,10160,1398,-5896,-296
-11748,840,11016,112,-6402,2786
-10428,668,11432,103,-386,2354
-11200,1208,11848,1404,-78,2479
-10860,1040,12124,-2571,-4491,-397
-11180,376,12164,667,-3695,-917
-10688,1692,12496,223,1629,-2800
-9848,-604,12164,1868,479,-651
-9420,700,12588,467,-1771,-900
-8820,940,12900,-136,3079,3166
-10056,1276,12008,266,-874,2499
-12948,1508,12600,529,-769,114
-12180,840,12852,363,1135,-1961
-9776,-932,7952,4025,-10,-4761
-9724,2208,15068,11319,12262,17
-11664,-2728,11936,-7579,-18717,-3508
-9556,732,12352,-1347,-2440,-12
-9176,20,12680,-177,-908,-224
-11560,480,13144,-3303,-3426,-3249
3976,-15628,14224,-3313,2182,-6465
-8476,1036,13676,2277,3532,537
-11128,1076,12648,-205,9225,5646
-12824,2408,11864,662,9639,-4450
-13012,-16,10524,1127,7371,-4228
6256,-12528,26536,4786,-5018,15330
-11380,2072,12112,-18286,-21068,10232
-6260,3456,13984,299,-1303,-916
-11076,1012,14072,-185,4885,-2371
-13948,1208,10828,5233,9815,-7788
-10592,912,11148,-269,1814,2882
-11384,-260,11524,-39,1445,-3040
-11668,1992,11876,-767,-4854,-5820
-8612,456,14152,1403,-8854,-7844
-6772,3200,13420,11249,-18501,4987
-3172,932,14884,-6308,-7034,10752
-5724,784,14308,-7518,7571,9049
-5376,-1980,15172,-2613,-1237,-2327
-5432,288,15156,1098,-3216,-509
-5668,-1988,15456,1327,-2385,-1099
-4124,-1784,16272,941,-3774,-1738
-4284,-904,16412,536,-3002,-281
-4300,-1608,16260,895,-2134,-196
-4300,-648,16728,753,-2131,766
-3020,132,16016,-156,-2151,-1000
-2780,-1512,15732,683,-1926,-1798
-1428,-648,14712,-1185,1467,-1016
-3544,-320,16536,468,1768,58
-3312,-356,16324,-127,639,284
-3272,-1032,15540,903,1866,2112
-5256,-252,15228,-2820,-1254,3239
-4348,-312,16492,488,-20,1025
-4380,324,15840,-789,292,483
-4312,36,15440,-753,1188,1469
-4524,208,15896,82,-182,741
-4000,996,16008,45,-869,104
-4364,-232,15692,-1001,1768,400
-4524,164,16088,-135,468,707
-4608,168,15868,398,576,-29
-4392,-520,15092,-13,-16,-800
-4440,120,15472,1066,475,1455
-4728,752,16064,385,382,47
-5032,-64,15888,-597,-326,-1813
-4400,108,15896,118,-714,-696
-4696,244,15960,-526,-241,-3
-4804,20,15716,-165,290,76
-4396,204,15436,-457,214,-263
-4400,-152,15384,-376,278,-125
-5128,108,15780,180,366,200
-4860,-28,15716,-511,-141,-295
-5056,92,15692,-41,392,334
-4972,348,15736,-204,186,93
-5104,392,15836,-537,68,-320
-4648,280,15448,-167,279,238
-5156,580,15756,31,566,503
-5172,428,15504,-154,15,-158
-5060,316,15440,-181,349,562
-5392,500,15540,-200,179,-6
-5532,560,15728,11,-295,-552
-5260,1032,15552,-121,300,-451
-5344,592,15136,127,955,-245
-5260,688,14900,-117,562,-898
-5284,504,15192,-650,-1306,888
-5812,776,15788,382,738,1192
-6332,1228,16252,-277,561,-900
-5536,1008,15720,-1230,-452,-182
-5832,624,15012,-104,1086,159
-5504,852,15160,1289,1754,82
-5960,672,15240,-1106,-231,-556
-5956,752,15232,-920,31,227
-5692,620,14952,338,1001,1044
-6640,904,15808,-837,-653,-203
-6328,964,15596,-730,717,91
-6108,468,14908,-1119,609,-300
-6276,760,15016,-530,765,1328
-6512,684,15088,-233,724,458
-6408,332,15128,114,195,167
-6464,988,15080,-417,200,-578
-6288,692,15056,-656,-1009,-1560
-6336,108,14664,-763,220,370
-6948,712,15296,-285,-544,78
-6220,756,15008,-406,242,-358
-6416,328,15020,-463,510,-38
-6424,412,15128,-472,-2,-599
-6148,236,14936,-137,-78,-2
-6268,212,14932,-559,562,705
-6660,140,15060,-441,-54,98
-6576,-104,15056,-288,-242,-112
-6836,172,15320,-223,-298,128
-6452,172,14980,-233,-286,-146
-6556,-48,15080,-366,163,160
-6564,276,15196,-458,-384,-356
-6440,88,14988,-169,173,673
-6508,212,15064,-377,-303,432
-6444,216,15104,-225,-166,391
-6776,68,15016,-353,49,573
-6504,332,14780,-175,557,174
-6892,260,15028,-314,-268,143
-6496,240,14796,-541,-111,-766
-6380,384,15068,-92,424,626
-6436,412,15084,-488,-19,53
-6696,404,15156,-190,-228,209
-6432,344,14976,-59,21,148
-6752,268,14936,-210,-18,476
-6784,388,15092,-901,-397,-114
-6592,160,14716,-347,719,285
-6520,404,15076,-167,-163,-146
-6464,560,15076,-101,-42,191
-6748,264,15052,-223,390,431
-6812,196,14820,111,-42,-283
-6716,172,14948,-325,-274,-233
-6632,408,14988,-502,-32,166
-6612,368,14912,-429,-328,69
-6872,484,15268,-561,-109,104
-6668,524,14868,-853,769,632
-6828,376,14852,-349,256,539
-7068,284,14992,-301,-472,-31
-6832,396,15144,-630,300,262
-7192,176,14772,-628,608,529
-6844,392,14748,118,421,641
-7056,436,15020,-255,652,414
-7112,512,14328,-386,820,367
-6924,448,15068,264,-422,638
-7168,476,15048,-393,-528,-324
-7272,596,14720,-280,128,166
-7060,564,14660,138,-305,269
-7216,400,14736,-333,93,139
-7288,536,15068,554,837,1292
-7172,496,14716,-730,-855,-1033
-7200,808,14728,157,-385,-282
-7244,700,14668,-138,7,-79
-7060,652,14592,-97,-166,47
-7060,720,14604,-61,137,336
-7656,860,15236,-455,-892,171
-5068,1708,14856,-4030,2152,133
-5792,-112,15016,-3433,-1985,1791
-6488,-2360,15768,-1807,-1543,1405
-9248,-1168,15248,-2846,944,-1210
-7340,-1324,13996,-494,1008,662
-7592,-464,13724,-979,-1668,-139
-7356,-152,14504,146,1817,2640
-8172,168,14800,1111,1077,56
-7988,124,14896,-381,1339,-583
-8040,-300,13660,-942,489,-1064
-8100,-340,14000,-504,683,958
-8156,-248,14480,-153,23,-63
-8088,-1636,13640,-2259,495,-805
-10016,-1280,14200,-1098,-126,1176
-8812,-364,14356,-1582,-1037,-512
-8124,-920,13580,-1512,143,1100
-8448,-568,13764,-1336,101,611
-8760,-292,13852,-1048,507,485
-9052,-748,13936,425,37,-671
-9272,-1072,13924,646,-95,-843
-9036,-1032,13856,-22,-545,-1772
-8540,-836,13948,-529,824,-22
-8844,-1576,13516,381,455,1025
-9096,-796,14416,383,-100,-155
-8644,-1272,14148,-185,12,-273
-8484,-1020,13532,-600,115,544
-8376,-844,14060,6,208,825
-8068,-872,13708,-220,-2263,-1861
-9616,-676,14224,-337,1033,2221
-9388,-1012,14084,-979,1002,431
-9696,-1052,13448,-776,1443,1077
-9588,-1072,13024,-224,-103,-146
-9420,-608,13608,725,-894,-858
-10756,-100,14384,-607,692,24
-8708,-616,13212,-1112,749,355
-8952,-632,13272,558,1680,2798
-9904,-428,13596,441,65,-530
-9808,-1080,13508,692,23,-745
-9492,-784,13448,-477,-406,-1450
-8896,-756,13404,176,219,-53
-9156,-632,13524,-368,617,-203
-9472,-832,13180,-575,435,-434
-8968,-740,13584,-549,734,-132
-9420,-724,13408,-1213,1992,2185
-10428,-1004,13456,115,1229,1921
-10528,-980,13012,-445,905,-283
-9604,-872,12584,-524,218,-310
-10304,-516,13212,697,868,277
-10424,-424,13620,7,234,-82
-9940,-468,13068,-553,-519,29
-10400,-196,13264,-82,47,736
-10336,-896,12940,-461,-670,-863
-10572,-324,12960,-302,-311,104
-9936,-252,13360,395,-809,-169
-9744,-648,13200,-62,-509,-267
-9504,-368,13136,446,-256,-106
-9480,-484,13032,758,-838,-1513
-10244,-508,13492,584,673,-733
-10952,-376,13168,589,1440,-432
-10352,-588,12952,1949,813,-1909
-9816,-652,12412,1235,-266,-4485
-9800,-16,13260,1987,165,-2362
-8808,252,13776,2527,-1405,-2651
-11076,-584,12356,-165,925,4647
-7820,-296,15276,-1527,-5101,-7758
-11508,-652,13968,-2474,3337,2318
-9872,-2180,12016,-1870,-575,-3063
-9592,-1936,12848,1898,-1362,-2448
-10436,-1580,13340,-480,292,-280
-9552,-1736,12552,66,240,-602
-9804,-1836,13032,1195,346,-372
-9936,-2360,13008,627,-215,-650
-10052,-2396,12988,-336,-46,-1421
-10156,-1960,12852,-623,88,214
-9612,-1920,12748,-420,-158,639
-10048,-1708,12816,-230,-197,-922
-9960,-1064,12884,-1103,2536,-762
-10560,-2164,12484,-31,297,-444
-10908,-2184,12188,-829,491,-613
-10632,2116,11976,-2766,2575,1966
-10896,-2516,11828,-1411,349,569
-11256,-2124,11448,-3693,1423,1945
-12084,-1916,11604,-2943,1827,4585
-16768,-2800,11996,-1088,-4047,4357
-11340,-1540,11928,248,-392,-1017
-10632,-3224,10988,-43,1348,245
-11572,-2516,10912,-2109,2031,2994
-12892,-1908,11176,-462,2015,2032
-12144,-2556,10276,1015,-169,-2185
-12288,-1992,10332,1277,838,121
-12968,-300,10564,887,3531,-679
-13952,-3088,10596,686,329,-1284
-12728,-1036,10812,529,2509,1812
-13196,-1280,8756,-796,3050,-396
-10752,-976,9876,3909,-2257,2039
-15916,2656,7940,-6919,2617,-3703
5948,19220,-32768,-6041,14861,-89
-12364,1952,7648,1398,340,2929
-15380,1540,8220,-971,1193,-1416
-15436,1340,7268,-500,-283,-277
-13164,1676,7484,1050,451,1265
-17536,2128,6732,-2670,435,-442
-12780,1904,7540,3131,-2289,537
-13380,1180,7548,-1009,1125,-572
-15352,2012,7988,-63,-58,296
-16680,1432,7132,-1146,4212,691
-14648,1272,6516,-881,-590,-1550
-13048,1480,7144,664,-572,919
-14816,1352,7552,-517,-181,-245
-14852,1524,7604,-481,-688,445
-14172,1640,7308,-363,487,622
-15060,1652,7436,-118,-120,609
-14788,1616,7228,-413,-588,-99
-14152,1764,7332,385,-2612,-72
-15000,2976,8164,985,-1011,223
-14756,2008,7992,458,1305,900
-14460,1764,7276,364,572,1059
-13772,2388,6788,1667,5728,2608
-17300,2940,5872,-969,2069,-1000
-13536,3000,5868,1174,-5,2154
-13756,3520,6212,1489,2466,1300
-15624,3612,5396,1449,3363,2625
-15500,4668,4660,-1035,3739,4453
-15476,4208,4588,-394,880,44
-13440,3220,4524,1170,441,5722
-15880,5752,2940,-364,5456,383
-20256,6012,2076,447,2617,-4882
-12224,3928,-228,2035,6506,288
-15864,5944,120,699,1354,6528
-16308,7580,-516,-4595,-1671,-1193
-14704,4460,492,-3147,2627,-2341
-15444,5120,824,2091,-20,-1117
-16516,5368,532,3023,-2157,-524
-15512,4500,1148,10106,34,-667
-14116,6140,424,1839,-2337,-650
-15284,5084,1136,-3088,1802,1749
-17508,5468,1348,-307,-2120,-306
-14392,4544,1540,2075,-631,-872
-15808,4936,1876,-706,-1535,-897
-16640,4296,2028,-1711,-453,-151
-15680,4620,2368,-1227,-2921,-978
-16532,4524,2900,-596,-711,221
-14708,4052,2372,-4215,-1460,-2404
-17096,4104,2988,-2573,-2146,515
-17412,4404,3544,-462,-3135,-1544
-15456,4076,4544,366,-3988,-1712
-15484,3412,4812,2849,-7361,50
-16024,5276,5228,1517,-7059,2652
-15552,4620,6024,-6532,-6787,-2080
-15724,3468,7464,-338,-3716,-191
-10528,3504,8348,-2010,-236,3131
-16004,1364,9072,-2553,-5762,355
-12972,3200,8348,-577,-4885,-689
-6100,8592,4728,-4712,-2942,-3024
-14648,3912,8804,-2120,602,-2446
-13816,4696,8812,6846,-8433,-612
-14740,-4428,20196,8777,959,-5991
-11076,3148,2840,-3637,-1064,-10656
-10304,-780,10892,-2662,4035,-334
-13136,96,8924,951,-9410,1826
-12072,2640,11796,-2746,8412,-3098
-15380,-56,9296,3645,6693,-2818
-14512,3612,8132,76,2161,2355
-13156,3212,7604,712,-1132,-2298
-12576,2140,10504,1383,-15206,55
-13404,216,12032,-1477,3569,2833
-15316,-1876,10852,2406,14995,-425
-13416,1956,7392,-1770,7402,1296
-15608,980,6024,-4728,-7250,150
-20916,27272,-7292,22004,-32767,32767
-6676,4732,32767,11801,-32767,-6495
-6356,1260,10740,4426,25,2132
2824,-160,15940,-913,-2448,-1451
-3224,2072,17140,-568,10505,-504
-4636,244,14616,234,-4991,352
